edge_1,edge_2,length
42,20,8
29,26,6
4,29,11
49,10,14
34,14,4
34,11,11
27,42,12
2,13,14
24,7,3
19,11,15
47,35,5
22,20,21
22,27,17
42,7,8
29,22,13
30,35,14
34,33,11
31,3,19
27,16,15
2,29,10
2,16,9
32,33,22
32,2,20
36,36,8
11,10,7
0,34,3
24,28,13
43,40,19
43,34,19
41,4,11
28,36,10
25,49,19
22,3,16
22,1,18
42,25,12
30,1,11
10,39,13
45,17,11
0,23,3
39,4,14
33,19,8
5,25,16
5,38,27
9,35,10
39,27,13
41,12,13
46,46,12
6,4,15
26,9,16
4,12,3
38,29,4
9,37,5
20,28,13
13,45,7
10,8,1
34,25,11
2,6,9
36,27,6
48,9,13
11,29,10
39,38,22
18,30,12
28,6,10
25,8,16
25,0,33
47,47,13
26,48,23
30,39,10
49,45,11
35,1,10
35,31,5
