edge_1,edge_2,length
9,17,5
42,19,2
24,18,3
22,12,5
11,12,6
18,41,2
8,32,3
17,0,1
13,20,2
8,37,4
43,45,5
10,30,4
16,42,5
16,25,3
37,16,4
3,23,4
45,0,1
26,6,4
23,10,5
14,8,4
31,21,2
4,5,6
42,1,2
37,1,5
20,25,4
3,28,3
0,12,4
26,15,4
28,32,3
8,23,3
28,14,4
21,24,5
39,6,5
10,21,5
31,39,3
16,20,4
10,31,5
44,31,5
40,42,6
27,35,4
2,38,3
42,18,3
46,18,3
22,4,4
34,23,2
41,24,7
43,0,4
47,20,3
31,20,3
30,3,2
16,13,4
13,35,2
10,35,3
8,38,3
45,48,3
41,32,4
40,0,4
14,10,5
0,21,4
5,5,7
14,17,5
26,38,4
8,16,4
15,0,3
20,20,2
13,31,6
3,45,4
21,42,4
38,1,4
34,35,4
20,48,5
46,40,2
18,40,3
26,32,3
7,0,2
33,44,4
23,47,3
48,13,4
32,49,3
45,40,4
21,43,4
7,41,2
25,4,6
10,23,4
35,0,5
4,44,4
7,6,3
20,29,2
25,29,3
29,8,4
33,20,4
45,7,2
47,19,2
29,26,3
24,46,5
16,22,3
36,22,3
33,23,4
27,14,1
4,29,2
49,10,2
42,20,4
42,7,4
24,7,3
2,13,4
27,42,4
19,11,2
34,11,2
30,35,1
47,35,4
16,12,3
29,22,4
34,14,5
22,27,5
22,20,5
32,2,4
43,34,3
0,34,3
28,36,6
36,36,5
25,49,4
30,1,4
22,1,3
43,40,1
42,25,1
32,33,2
34,33,3
24,28,2
2,16,3
27,16,3
41,4,5
2,29,2
11,10,5
10,39,4
22,3,6
31,3,3
16,31,4
45,17,3
9,35,3
5,38,3
33,19,3
5,25,2
39,4,5
0,23,4
9,37,2
13,45,4
26,9,3
20,28,3
4,12,5
41,12,3
46,46,3
6,4,4
39,27,4
38,29,2
10,8,3
47,47,2
35,31,5
49,45,5
18,30,5
35,1,3
39,38,5
26,48,4
34,25,3
48,9,3
36,27,5
25,0,5
28,6,4
2,6,3
11,29,3
25,8,4
30,39,2
