edge_1,edge_2,length
729,109,70
258,265,58
491,790,70
691,393,56
570,390,53
760,91,43
782,686,79
108,471,76
63,124,46
63,149,59
411,786,70
411,459,64
922,935,54
143,645,41
493,686,65
968,865,48
50,246,15
563,564,30
263,309,59
506,859,59
113,402,22
360,428,25
15,367,16
924,0,21
473,85,42
408,26,16
764,743,21
648,685,30
700,31,26
703,793,18
687,215,16
987,122,28
11,930,14
194,110,5
396,22,6
530,634,6
135,37,7
221,683,7
493,655,83
309,655,38
280,486,50
921,169,27
729,236,58
922,750,46
103,223,18
251,235,7
338,726,9
512,579,53
751,207,93
491,543,75
450,658,26
811,31,32
512,31,45
856,708,31
258,65,34
922,652,20
285,640,54
285,246,39
386,631,37
552,865,26
278,367,48
63,445,78
450,686,95
807,935,69
922,390,19
493,625,51
968,273,71
762,390,20
659,575,47
958,216,31
221,361,39
137,112,41
850,50,26
618,635,28
563,117,42
342,541,33
220,402,41
347,265,24
347,905,23
131,773,34
131,711,26
659,128,21
659,773,40
137,658,35
156,550,34
741,788,41
222,831,6
436,592,12
347,85,23
982,22,7
581,445,18
638,655,46
105,655,38
95,750,8
865,745,30
811,750,33
762,573,50
137,567,65
830,787,26
173,207,21
210,905,40
263,905,53
512,788,53
131,529,33
457,386,10
404,311,44
79,864,32
892,889,45
258,216,22
434,26,41
240,889,67
278,889,31
278,801,56
278,484,34
282,216,39
501,0,44
760,756,70
209,607,62
63,471,81
64,645,12
628,864,34
628,686,74
143,797,41
762,91,33
861,801,33
326,822,61
172,873,36
116,19,32
385,859,9
173,273,26
504,935,24
923,624,10
830,786,26
76,402,21
491,683,21
263,613,27
410,163,12
864,246,12
155,525,15
863,853,34
310,382,25
477,436,16
232,363,17
706,614,20
354,445,16
427,395,12
411,311,67
285,750,35
682,750,11
35,236,40
102,471,64
659,25,48
882,85,28
410,109,48
35,839,40
404,640,50
892,645,41
434,607,34
285,91,41
386,124,34
146,109,15
751,777,51
344,0,37
63,790,60
732,0,83
628,645,42
968,471,33
958,0,51
238,109,76
432,484,26
129,891,14
840,685,64
516,859,36
516,635,31
426,402,39
850,722,31
35,552,8
69,402,39
936,705,40
456,361,13
306,658,13
434,830,10
751,67,45
821,887,13
703,0,29
571,265,24
484,520,8
52,722,16
813,655,19
644,188,19
823,366,16
105,625,9
862,711,13
506,223,34
650,101,17
946,113,11
102,655,73
968,573,51
411,750,74
615,573,20
924,745,37
570,236,87
749,750,37
628,787,58
715,610,29
952,438,21
824,658,30
303,0,63
303,743,68
303,65,55
473,839,37
729,668,35
282,859,25
934,390,21
386,367,49
281,390,32
35,686,66
406,705,67
278,91,33
278,905,56
850,743,56
760,109,59
782,645,47
450,935,91
628,454,46
411,655,104
493,607,47
968,460,64
596,793,23
845,31,65
50,935,39
129,676,31
760,354,42
563,745,47
982,702,17
472,445,59
156,210,28
156,129,25
131,356,25
263,25,15
500,543,16
450,62,10
850,234,16
473,901,12
593,520,16
864,265,38
408,640,14
953,461,17
334,613,17
320,91,15
141,698,8
282,573,68
238,750,57
282,787,61
282,361,54
442,239,35
334,49,29
295,259,19
518,12,17
491,390,43
35,454,38
282,993,39
570,459,70
63,484,47
628,458,44
493,484,40
968,686,80
845,935,74
50,575,20
46,421,41
618,265,35
837,905,56
113,822,22
156,263,15
100,402,44
263,965,43
383,541,16
934,830,18
644,475,22
864,445,46
100,655,4
146,364,12
544,367,14
501,576,10
220,697,29
79,729,9
72,726,9
892,999,10
751,459,85
829,241,23
412,188,45
332,236,12
431,236,33
760,750,57
143,60,58
281,809,60
855,610,9
457,109,77
457,668,42
518,27,42
404,471,72
404,393,57
258,743,47
258,504,32
434,705,44
285,31,34
386,484,35
760,905,49
760,645,37
63,793,43
450,65,69
922,265,39
143,390,34
762,483,47
659,454,42
659,743,57
659,471,23
432,864,11
102,699,33
807,43,15
160,128,12
427,822,59
516,445,46
472,635,44
347,722,8
335,306,18
175,795,15
512,382,44
741,315,33
473,471,16
473,773,33
703,607,29
484,26,14
900,45,20
239,445,18
131,675,3
721,965,12
793,655,47
934,809,49
808,567,42
210,109,50
570,25,70
295,38,30
303,668,53
892,668,45
258,668,32
386,458,30
240,801,92
240,390,56
491,777,26
491,843,28
278,668,31
850,216,31
850,645,37
760,311,50
760,459,47
209,686,80
922,645,26
493,265,63
688,777,14
808,909,35
827,318,24
922,939,10
429,492,52
396,539,31
160,216,19
155,534,45
99,419,30
570,820,42
143,874,45
116,157,32
703,460,31
360,25,32
411,303,5
571,445,32
648,459,5
198,2,6
12,27,25
506,946,19
631,935,19
931,750,24
934,361,37
570,809,81
703,207,33
782,809,68
749,67,43
904,31,30
114,31,11
952,663,27
303,705,73
862,839,25
892,797,41
552,216,10
491,743,69
992,504,35
146,993,26
406,173,40
850,685,72
850,865,37
850,311,50
63,311,53
807,393,67
493,109,72
596,686,52
432,640,38
141,909,29
628,312,28
198,901,24
156,822,83
220,859,48
861,393,30
892,278,14
137,467,37
144,437,8
211,971,19
285,830,25
386,830,18
751,958,38
450,729,32
392,475,26
958,386,9
861,743,23
76,822,21
703,26,36
512,210,22
925,49,28
141,67,34
184,30,9
511,486,20
426,113,17
905,445,9
826,663,12
432,236,46
209,750,68
386,207,46
457,445,76
79,632,42
258,173,25
934,905,57
552,454,30
751,65,81
406,801,72
278,786,43
282,607,59
570,631,69
209,311,61
63,640,59
628,471,27
143,454,45
493,631,42
845,640,65
845,149,65
762,65,33
618,354,27
595,91,23
298,59,23
840,109,68
406,874,47
924,471,48
793,471,38
108,432,16
292,815,5
360,658,28
306,38,22
851,676,9
902,91,9
741,522,11
830,905,39
865,520,15
375,956,9
900,217,12
613,750,10
156,745,62
102,60,51
596,787,36
98,471,47
141,445,57
924,207,25
102,393,52
160,658,34
404,216,25
79,26,61
934,797,28
386,797,28
552,520,41
281,889,43
281,445,77
282,889,49
570,483,80
570,445,98
501,26,51
501,935,58
782,265,77
209,575,57
108,91,41
411,797,54
493,743,52
596,445,58
50,216,5
432,719,14
512,791,36
263,699,34
968,222,35
628,973,36
563,312,49
338,722,16
263,402,68
220,905,49
406,222,30
648,109,34
15,521,23
738,312,19
491,820,32
35,85,45
751,683,46
263,85,46
429,367,17
936,743,35
431,17,17
155,19,49
880,745,29
103,60,20
922,809,47
210,445,49
106,85,28
457,625,56
457,935,66
934,575,37
285,390,28
386,31,47
992,705,55
146,367,53
501,993,24
344,719,18
108,797,35
659,483,58
760,635,43
703,801,44
429,470,26
137,354,93
924,460,23
512,395,30
530,588,19
638,635,19
593,685,36
442,658,7
407,215,14
969,338,37
210,875,14
651,418,14
782,667,23
473,655,25
936,745,46
173,236,30
193,750,60
342,750,15
303,745,48
103,722,29
427,726,45
98,109,45
156,685,74
129,567,31
968,809,69
865,25,10
144,965,52
568,382,28
193,109,79
79,216,34
941,839,19
434,645,20
934,91,34
934,625,46
209,37,32
281,640,58
992,173,28
570,430,61
209,173,45
732,686,101
64,445,50
845,445,84
958,483,57
238,390,30
102,891,23
334,809,14
924,686,39
764,471,43
379,265,29
493,724,27
864,149,27
360,259,26
173,520,18
11,658,3
880,67,25
141,49,30
924,865,7
616,567,19
172,31,21
738,377,9
437,200,8
221,265,54
691,207,48
50,361,20
210,685,46
238,207,55
193,246,44
729,149,50
79,705,64
434,632,22
386,445,66
281,460,55
992,645,31
146,460,48
406,430,44
73,484,40
64,311,25
143,864,33
596,504,24
850,973,24
432,993,13
501,527,29
73,527,32
860,814,11
132,521,22
491,432,31
54,889,23
992,820,13
167,151,19
924,311,20
611,971,23
923,246,28
581,991,21
570,683,31
232,349,27
132,995,17
285,901,16
173,640,22
408,743,14
846,325,15
172,9,20
12,711,19
17,67,15
280,672,22
287,531,34
35,60,51
9,726,21
659,726,57
762,543,52
732,207,87
106,685,64
79,31,19
356,965,28
193,390,33
303,790,69
79,173,37
892,26,62
285,801,64
406,743,62
850,109,76
691,786,46
344,756,56
760,575,46
108,640,54
63,607,54
64,216,6
411,454,58
493,65,39
240,843,41
845,367,67
221,909,34
563,901,44
427,109,77
143,831,34
703,109,54
277,866,22
525,534,30
99,635,5
99,991,23
143,552,15
653,588,20
860,349,23
431,49,28
285,380,21
879,265,25
12,944,13
344,951,15
209,939,17
628,809,63
263,59,43
882,471,70
710,49,34
749,17,28
457,273,61
729,797,31
434,935,48
386,246,32
992,640,50
992,149,50
501,905,42
344,311,36
108,216,29
63,430,41
63,75,45
732,750,89
411,65,60
922,273,49
143,520,56
968,743,67
596,801,49
596,483,40
958,246,41
515,208,24
922,635,32
760,596,17
824,211,12
338,309,14
220,722,34
406,773,45
501,76,13
425,162,16
680,229,24
223,402,18
512,467,22
403,85,23
710,114,20
311,756,20
277,600,5
181,655,45
129,105,26
102,567,40
804,393,36
193,216,34
281,75,44
751,719,70
691,625,48
344,445,61
63,575,49
450,471,104
762,640,46
762,471,68
50,393,37
827,592,27
601,421,38
493,50,22
65,543,19
922,309,21
220,822,41
239,109,19
11,19,50
845,322,15
99,739,10
715,540,33
263,428,17
102,697,55
173,31,22
176,683,9
830,430,11
172,122,21
426,85,17
467,272,14
12,329,19
882,834,18
593,484,8
647,991,14
131,655,26
672,475,31
992,573,54
137,831,58
141,265,49
512,831,43
760,207,55
741,763,31
892,0,55
258,756,61
258,484,35
751,705,99
751,685,110
278,390,20
570,668,64
570,484,67
501,756,63
73,640,52
450,75,68
628,393,68
922,756,59
143,265,71
762,149,46
659,864,30
156,973,41
263,676,41
749,592,14
628,567,42
342,702,25
861,471,45
291,109,30
850,19,25
280,384,13
865,273,23
211,428,15
924,708,25
512,697,65
411,386,26
893,286,10
902,454,7
924,520,22
917,461,15
511,678,22
439,469,21
782,762,20
347,338,22
601,418,26
277,874,13
662,726,10
258,655,78
258,750,48
892,361,50
512,265,63
173,809,24
209,25,58
882,822,50
518,901,51
568,818,22
303,445,87
729,864,23
892,743,60
934,471,69
285,273,58
35,865,34
992,26,52
850,484,44
691,458,32
501,124,36
628,685,77
628,889,46
493,91,39
404,973,18
429,839,23
762,273,50
432,430,20
432,504,23
850,43,11
12,117,32
506,471,72
156,402,83
131,973,26
102,38,28
102,395,20
279,91,17
936,625,34
287,663,11
591,714,12
560,655,40
845,573,69
922,573,49
173,361,12
263,685,59
79,809,61
710,17,23
729,685,66
892,390,34
434,65,26
285,786,51
552,756,59
491,686,82
64,640,31
596,216,14
238,790,57
432,149,38
601,208,30
782,242,23
404,527,30
618,309,17
198,573,20
338,109,41
232,393,24
703,311,28
924,756,40
553,702,13
552,830,16
450,282,18
181,822,16
764,520,17
571,640,13
591,866,15
401,913,18
477,118,18
837,223,30
516,697,17
570,491,10
631,149,10
714,790,16
256,956,13
946,655,62
282,745,44
282,25,55
808,109,64
864,787,24
691,361,39
292,486,25
952,531,50
892,655,91
892,801,70
491,685,85
35,504,38
751,91,81
850,390,30
691,520,45
282,445,83
493,935,61
968,91,54
968,149,67
845,26,32
845,454,50
762,864,19
762,393,53
238,668,41
50,793,14
141,699,29
968,364,28
143,567,41
946,635,35
138,25,39
138,685,20
137,129,34
611,202,20
76,354,22
181,635,18
593,607,15
437,242,18
931,941,11
116,655,5
11,663,20
840,223,32
840,113,28
277,31,8
87,19,11
531,19,7
209,104,11
840,635,52
512,946,44
710,750,32
103,635,38
845,787,62
238,809,58
882,722,43
404,632,33
404,273,54
278,719,22
450,745,62
628,865,42
628,575,51
411,26,75
411,390,47
968,864,40
958,935,65
958,445,75
238,311,50
432,793,22
113,905,30
131,19,52
170,19,25
296,322,11
209,820,30
131,85,43
69,998,26
356,540,14
830,483,30
703,705,39
500,207,9
450,958,26
100,52,21
924,26,28
826,699,12
303,729,18
565,728,19
213,436,15
326,907,24
470,539,16
434,745,19
98,59,25
108,207,53
238,543,62
732,809,90
156,788,59
292,96,20
303,367,70
729,484,38
491,905,79
570,993,54
73,109,72
782,520,62
450,743,82
732,655,119
807,216,35
922,459,36
762,865,27
601,318,25
220,354,42
861,109,43
830,471,51
79,397,14
99,905,11
830,484,17
464,569,8
640,685,16
320,935,18
287,170,16
865,655,50
342,573,18
934,750,48
940,750,4
969,726,46
141,625,40
450,25,30
79,17,11
715,154,32
193,0,54
303,26,70
303,149,68
729,640,50
501,652,24
434,685,55
434,445,58
386,793,31
35,430,35
406,668,47
240,668,67
240,905,92
240,265,93
732,801,98
968,685,83
845,458,48
238,685,72
50,454,15
221,791,27
442,909,25
563,27,35
943,109,35
943,393,22
99,540,27
493,19,21
936,935,44
988,454,23
263,426,29
653,853,36
243,980,4
924,575,16
223,265,27
275,85,30
205,68,18
936,454,20
971,965,22
968,236,54
934,745,27
691,37,29
892,865,41
934,504,32
552,905,55
35,109,17
992,484,38
146,149,51
850,993,31
344,640,42
209,668,52
450,843,41
108,265,65
732,484,76
762,26,48
958,265,67
50,719,6
512,676,50
455,318,31
263,947,17
595,573,14
396,492,41
113,265,31
552,222,13
209,278,21
192,702,6
263,6,10
223,445,35
638,822,17
571,520,9
943,905,25
326,85,39
459,685,25
459,265,20
347,946,12
143,889,45
431,745,36
282,236,72
108,573,58
940,236,10
450,428,23
407,17,10
518,454,54
99,965,41
285,864,27
35,483,54
240,756,96
73,645,33
760,367,58
782,865,47
63,91,46
628,790,24
922,504,30
359,109,39
936,471,57
491,830,40
131,940,28
864,668,12
156,697,71
116,402,45
936,273,39
611,658,22
581,875,13
530,872,12
342,22,15
845,346,14
451,321,8
934,434,8
403,750,12
347,60,29
156,831,49
102,445,61
695,49,35
412,913,32
848,763,11
303,393,75
892,640,60
258,625,46
406,459,53
73,607,47
732,743,88
732,935,97
411,483,74
807,685,76
221,947,17
749,370,11
335,25,35
156,426,44
69,722,32
116,724,38
830,311,23
611,428,19
263,338,45
76,635,23
552,901,7
173,905,32
764,625,20
960,152,17
210,920,20
830,65,16
511,188,20
644,96,14
11,438,14
491,729,19
100,469,15
872,853,23
713,678,17
571,655,44
64,750,32
50,745,10
144,382,44
193,124,46
570,460,76
108,889,39
628,993,36
143,367,62
493,246,37
659,685,73
659,367,59
238,797,37
50,0,25
628,874,46
142,902,17
326,265,70
199,471,10
11,531,43
593,393,27
35,403,22
737,3,21
542,909,23
581,551,13
79,386,12
864,625,26
917,152,25
847,66,20
830,865,10
362,96,16
865,75,5
807,459,51
850,750,57
410,573,27
760,361,46
263,239,44
280,610,22
457,430,39
457,149,57
806,965,49
303,484,56
79,625,58
892,993,35
73,797,33
303,859,29
209,797,48
628,128,25
760,309,32
368,745,49
326,309,52
806,222,8
646,361,33
209,980,18
553,259,10
412,392,22
359,19,25
359,859,28
954,809,6
184,428,10
826,197,13
544,96,18
390,454,11
163,853,10
347,697,33
46,436,19
173,65,9
426,722,32
292,822,15
278,745,26
281,25,49
442,471,56
501,25,40
193,361,49
160,139,36
193,459,50
934,935,56
491,0,64
282,65,51
570,575,69
501,575,39
73,668,37
760,246,41
108,655,85
628,935,70
143,430,42
493,504,37
968,640,67
659,686,70
958,91,43
512,891,33
807,596,21
252,809,11
806,567,21
600,384,38
506,822,52
472,354,43
764,393,28
470,985,21
659,815,28
143,85,52
830,149,29
995,699,19
548,658,10
732,303,20
102,656,17
548,980,4
552,85,37
638,445,34
945,543,9
285,432,16
936,889,20
131,438,16
703,993,9
830,390,3
21,614,16
285,645,35
280,248,44
968,745,47
146,543,57
252,708,20
144,529,32
457,311,51
729,743,50
434,993,14
434,504,24
552,459,36
281,273,62
176,859,18
344,65,29
782,458,49
782,484,54
782,786,63
782,607,61
108,311,48
732,797,69
628,109,25
807,905,70
922,631,35
968,484,55
845,484,53
762,265,57
958,645,37
50,865,11
968,403,36
628,901,23
628,59,44
427,905,67
220,685,55
455,418,32
99,354,4
143,940,37
205,887,6
429,96,21
864,575,17
830,743,29
764,459,12
436,421,22
512,306,16
11,139,5
703,865,15
144,525,17
695,550,15
862,31,18
865,484,7
937,935,13
845,993,40
338,655,52
103,113,14
892,207,59
221,105,36
63,25,50
493,809,54
952,170,32
79,719,35
79,393,66
258,790,48
35,75,39
146,743,51
282,91,51
73,575,42
63,631,49
732,889,73
732,504,73
143,668,45
830,801,39
277,985,39
131,873,50
281,830,29
137,263,24
156,223,65
156,969,23
131,772,34
11,356,23
306,25,17
553,202,10
577,724,18
803,872,10
591,794,10
591,678,27
870,66,12
427,223,41
969,697,48
672,188,28
263,60,52
992,787,47
344,207,41
710,31,31
457,454,42
760,37,36
892,91,47
934,685,63
386,864,20
751,573,98
751,905,104
450,705,87
450,645,63
238,393,63
477,208,30
501,354,35
618,859,7
338,471,43
338,905,31
326,354,62
99,139,34
63,397,14
298,640,13
131,31,31
143,711,35
144,772,33
116,88,33
360,971,29
974,604,16
732,62,16
27,91,14
76,905,29
924,685,42
593,445,39
30,402,13
860,634,10
936,750,36
491,236,77
682,573,14
342,236,21
457,573,61
303,207,67
406,207,61
137,49,63
437,913,41
160,419,32
193,311,53
193,504,44
404,91,37
729,91,37
729,430,32
892,460,57
258,390,21
285,484,42
491,124,56
406,645,43
691,705,54
691,797,30
501,705,54
344,520,38
450,668,67
450,458,65
450,520,78
64,459,22
411,520,69
238,504,41
50,390,4
432,91,25
808,891,25
137,909,58
618,507,13
427,265,68
516,822,29
516,354,30
379,979,16
738,901,14
623,121,5
133,202,21
211,139,20
276,82,10
232,588,27
429,678,28
793,265,27
947,159,15
431,708,22
511,714,7
362,367,12
31,745,11
338,697,11
291,445,29
811,252,9
298,655,44
412,486,45
334,236,34
404,750,51
940,745,14
9,60,19
512,726,63
450,787,79
173,787,19
282,207,63
552,25,36
240,787,79
106,265,59
729,65,37
281,173,36
406,367,64
850,935,65
691,311,43
73,216,27
108,631,44
807,790,61
493,575,42
194,370,21
194,318,21
455,592,34
263,920,33
296,686,39
142,624,13
138,363,24
280,492,14
35,830,24
137,697,80
156,783,19
131,375,27
936,311,29
924,433,10
512,656,27
762,242,3
936,124,22
969,113,38
969,426,21
706,517,13
598,848,13
784,790,9
406,625,61
618,655,55
35,655,28
628,60,59
512,105,45
411,25,64
830,361,19
729,756,64
729,993,25
79,265,70
434,640,39
491,91,56
281,0,53
278,273,50
850,504,41
282,471,86
282,504,49
501,471,54
760,793,40
411,631,63
922,705,50
762,685,62
238,483,57
782,50,36
968,940,44
146,979,22
284,534,23
992,830,21
131,109,15
659,973,32
35,364,14
156,853,34
936,756,49
504,460,12
250,894,14
146,830,22
751,385,46
173,786,19
924,459,17
703,685,50
700,788,34
863,656,33
862,940,15
320,483,10
146,655,26
263,573,40
285,745,34
924,750,27
50,573,34
501,809,51
791,831,7
292,188,25
363,965,20
404,743,50
491,632,52
491,520,65
281,632,41
992,246,35
146,686,64
850,26,58
691,471,71
760,265,50
63,216,34
450,109,102
922,993,20
141,947,12
396,470,15
113,309,13
406,403,31
703,393,41
193,278,13
63,820,22
144,888,11
553,428,9
586,49,36
450,683,34
552,862,7
552,940,22
865,607,14
205,788,36
22,866,13
9,85,13
420,786,4
867,655,5
221,768,20
687,745,31
808,905,54
73,25,43
35,809,55
263,579,44
240,25,73
467,49,26
331,67,21
824,382,45
138,818,30
193,625,58
193,445,78
552,839,32
285,625,53
285,311,48
992,124,37
406,460,59
240,75,68
278,246,31
762,0,41
940,839,10
493,939,17
968,285,13
628,979,32
524,19,33
99,25,36
504,367,17
593,625,19
826,112,18
715,363,27
511,866,10
826,4,9
634,656,28
64,745,11
258,236,55
472,60,26
450,361,72
442,685,50
467,31,23
114,788,19
410,26,30
806,419,24
193,31,59
501,973,17
386,393,54
35,124,40
850,705,61
501,75,35
344,793,26
63,865,40
64,504,16
411,216,48
807,655,91
404,652,25
73,242,9
968,432,29
198,312,29
600,702,14
840,722,43
472,265,51
102,402,67
113,722,15
342,794,23
335,658,31
156,6,25
173,311,16
276,708,23
450,67,33
552,403,14
870,927,8
338,859,30
941,750,13
407,236,26
856,745,45
708,236,11
882,726,36
141,239,39
882,697,38
303,655,99
303,504,53
552,246,30
570,793,63
807,756,74
968,756,81
29,421,33
493,43,7
277,702,19
347,354,16
571,393,20
35,312,20
173,756,36
865,786,16
638,722,10
571,685,29
131,658,5
213,110,8
326,837,13
180,750,36
106,726,36
729,25,41
129,831,24
193,787,56
232,382,29
434,797,20
491,756,83
35,458,36
35,173,31
501,173,27
73,454,37
760,640,56
760,454,41
209,216,42
732,520,84
411,865,54
596,786,36
762,246,31
659,216,22
194,592,24
346,801,26
65,809,15
628,779,22
979,567,10
368,329,31
563,788,43
138,471,26
291,471,32
385,843,7
611,38,31
263,259,18
512,658,20
803,853,33
473,403,19
703,625,33
99,957,10
431,67,32
437,375,18
156,655,89
412,655,47
108,750,55
277,745,19
467,750,24
429,236,14
807,207,59
173,543,28
628,207,60
193,25,50
865,809,21
710,67,38
710,708,28
193,632,42
404,0,45
892,607,55
434,390,13
491,655,100
406,864,35
406,483,63
240,745,62
278,216,21
691,905,59
143,640,60
968,393,74
596,459,30
432,685,54
263,909,34
850,242,13
73,596,13
922,527,25
571,686,26
347,471,35
113,471,42
240,278,36
131,815,22
542,182,20
292,787,9
133,259,21
306,382,28
180,82,19
410,656,21
948,656,12
146,940,28
473,109,14
703,905,44
847,929,9
862,815,9
326,426,22
171,349,11
534,19,4
303,459,59
411,617,24
280,96,45
753,745,27
103,822,36
404,543,56
811,49,35
137,788,68
404,625,49
79,793,43
79,801,69
491,216,44
240,236,90
240,26,84
760,889,41
628,91,48
628,390,35
411,393,80
493,458,35
845,124,52
845,790,66
238,471,78
342,470,24
138,6,25
411,432,35
137,223,74
137,102,25
156,506,31
504,756,29
830,790,30
861,640,23
700,67,33
1,523,9
213,418,25
931,312,10
703,390,8
922,786,42
691,655,80
332,573,8
931,236,30
934,25,38
386,787,44
412,366,28
934,645,28
240,91,69
240,367,84
501,640,49
73,430,34
73,367,54
209,367,15
63,743,59
450,790,83
64,625,30
411,265,84
807,686,73
922,216,20
968,367,69
746,843,10
102,361,38
73,50,22
879,567,12
563,447,25
455,651,18
751,830,65
143,973,35
429,248,20
813,678,19
399,699,9
282,729,14
808,686,6
99,468,11
275,573,22
845,745,45
457,745,37
172,726,41
146,726,51
840,726,36
936,543,41
596,25,30
156,239,59
760,25,47
278,207,45
791,109,36
791,685,32
412,823,12
258,454,32
552,790,8
146,430,33
751,756,108
406,865,43
850,889,41
850,625,55
570,786,76
411,91,60
922,393,52
659,632,40
659,786,54
808,973,27
520,686,17
987,534,41
192,492,31
138,38,44
958,432,18
131,931,8
211,202,16
205,235,7
861,26,25
648,905,24
826,986,16
310,402,19
596,527,19
141,17,19
601,118,18
640,655,31
263,745,47
659,750,38
95,236,14
691,573,53
411,236,81
864,745,38
753,236,24
275,60,36
220,726,27
934,787,44
850,25,47
410,905,38
922,37,25
992,390,24
146,719,27
146,124,38
146,905,61
278,743,46
282,390,38
760,26,58
209,625,66
450,445,101
64,124,18
143,865,41
968,786,64
50,790,31
710,809,19
811,543,24
277,56,16
347,685,29
987,873,43
865,393,26
680,169,14
701,927,16
240,683,34
924,786,23
359,265,30
830,625,28
466,112,14
403,773,14
253,759,19
615,613,7
326,223,43
194,418,22
879,239,15
231,315,19
276,750,27
808,59,44
102,685,58
659,543,63
865,787,16
412,610,17
295,971,22
437,818,30
386,865,28
992,786,47
751,173,72
278,504,31
850,483,57
501,31,49
501,790,50
760,607,51
782,31,66
108,459,45
63,756,73
807,575,50
143,484,48
968,216,32
238,801,66
432,109,58
442,875,18
938,207,19
969,354,61
406,830,33
132,479,20
240,830,53
729,397,5
35,773,36
156,113,61
156,306,22
936,483,36
400,361,15
56,541,11
865,743,19
864,640,27
408,607,9
512,163,18
936,504,20
605,91,9
780,614,15
408,790,16
936,573,39
864,543,33
807,761,16
904,49,33
457,607,52
806,25,30
404,26,52
258,31,47
258,430,29
934,65,34
285,756,68
285,905,64
491,801,79
491,265,80
35,640,53
35,367,55
850,471,78
691,993,24
282,149,64
108,935,63
922,790,46
922,865,26
493,640,52
512,947,26
252,543,15
563,944,23
840,859,57
347,309,6
406,128,26
132,514,29
99,356,13
193,432,21
137,139,37
156,428,32
146,312,18
830,454,14
342,874,19
220,223,23
429,277,8
933,402,15
432,745,18
506,60,36
263,726,54
303,787,65
691,787,46
570,543,85
64,809,33
958,809,58
450,6,16
258,311,41
258,460,44
751,265,105
406,685,78
108,743,54
64,458,14
432,445,57
827,370,24
982,470,16
338,265,32
472,309,33
347,859,22
459,109,29
335,259,29
15,995,18
137,853,43
11,772,32
439,998,37
425,724,26
892,510,13
504,91,21
210,361,26
988,91,25
279,454,15
830,631,19
223,859,25
544,655,25
532,107,16
830,124,16
347,907,8
442,655,65
173,573,26
73,745,32
137,573,64
103,354,37
410,708,20
410,393,35
160,25,38
806,658,26
79,484,47
892,458,43
434,889,24
386,935,56
281,458,41
146,0,46
751,367,96
406,632,45
406,91,49
240,575,72
108,65,41
732,573,92
628,460,58
411,31,73
922,797,26
493,471,74
659,790,20
958,719,32
432,124,25
808,879,30
156,159,47
850,596,17
404,596,11
292,809,7
760,859,22
609,801,26
470,492,26
143,773,43
156,948,21
439,182,39
176,385,9
864,65,14
695,331,18
239,265,10
879,655,45
512,750,46
406,573,46
252,745,34
864,573,31
856,573,38
936,25,26
141,393,48
411,809,75
108,25,45
782,733,20
193,173,37
729,124,37
434,865,20
934,367,49
552,889,30
491,483,70
281,793,42
35,705,58
240,640,82
240,607,77
282,865,45
282,265,75
501,390,23
73,390,26
782,75,52
64,484,19
628,801,71
143,246,45
596,31,39
659,273,61
958,607,51
808,947,18
29,208,25
280,125,19
840,309,41
35,979,24
239,393,9
553,492,38
455,436,22
958,397,11
143,312,27
100,909,36
211,658,18
924,82,12
732,746,37
803,234,27
252,215,19
511,786,19
568,363,16
344,59,8
700,17,18
714,786,12
592,421,10
344,459,33
282,386,17
214,37,8
968,655,42
472,726,28
862,60,36
934,207,46
238,25,47
749,708,33
334,31,26
615,31,16
137,67,67
518,788,50
193,454,44
285,75,40
285,575,44
386,645,28
281,686,71
992,797,31
992,265,61
570,458,62
501,864,22
108,393,61
732,745,68
628,149,61
411,460,70
958,864,29
958,460,53
434,839,4
142,866,7
128,567,17
806,59,23
946,109,51
806,831,14
146,831,25
11,535,8
703,91,21
553,965,35
751,570,15
493,52,11
793,520,12
571,459,4
408,685,30
682,31,10
477,515,6
311,91,12
282,801,74
804,655,60
493,25,43
210,59,30
106,113,28
137,17,52
568,529,16
457,393,64
892,935,69
258,273,51
922,973,13
491,640,69
491,65,56
491,484,57
491,607,64
281,655,89
35,790,16
406,790,25
850,655,87
691,801,59
691,109,69
63,632,42
411,793,57
807,520,56
143,124,47
807,973,28
968,790,30
50,367,32
515,318,19
764,801,31
160,211,16
411,820,36
659,901,19
542,162,14
360,419,26
102,837,19
893,543,17
6,139,12
491,385,21
971,382,14
383,470,7
171,234,21
68,788,18
450,786,79
347,655,44
691,745,29
922,236,53
303,750,69
708,573,7
326,620,10
596,361,29
434,787,36
922,361,35
442,625,36
804,67,13
193,793,43
193,575,49
850,864,29
850,575,46
282,273,68
282,454,49
108,607,49
63,265,70
732,367,90
493,864,25
958,797,37
238,607,51
432,801,48
156,879,44
515,592,22
35,59,36
364,831,13
408,393,21
143,815,31
11,242,25
751,386,47
232,872,20
76,445,38
793,445,35
431,788,33
516,223,11
605,935,12
141,708,24
937,91,10
50,655,61
695,750,33
992,207,49
830,207,28
73,543,58
432,543,44
407,708,15
285,216,19
552,801,55
491,797,50
491,645,50
491,173,47
240,573,86
282,458,47
282,483,65
282,430,46
73,993,27
344,75,28
344,575,32
63,625,58
732,645,69
762,75,32
659,719,33
432,632,21
746,859,12
194,421,34
506,309,43
192,985,26
412,375,9
138,905,14
659,85,49
35,432,15
137,428,41
892,658,17
924,17,20
278,830,17
240,958,26
359,873,23
934,337,16
429,486,26
936,246,20
811,613,23
845,729,15
263,129,10
428,382,18
504,745,26
762,745,26
880,236,26
137,236,68
313,726,19
936,361,25
