edge_1,edge_2,length
43,98,28
82,99,56
8,19,40
14,49,32
68,12,33
3,3,28
78,3,31
26,71,12
84,78,7
83,78,8
15,7,46
43,95,25
89,38,26
40,51,21
74,70,35
97,27,18
89,27,25
43,75,26
51,42,32
7,54,10
36,54,41
22,81,41
12,24,55
75,64,29
66,41,25
94,98,23
71,22,21
42,22,27
38,4,20
91,2,45
77,2,34
22,11,44
23,5,26
75,12,25
88,53,12
9,3,6
34,46,31
78,46,35
80,7,35
91,61,51
82,21,22
76,17,14
96,17,16
79,40,38
96,4,27
43,48,32
79,94,26
36,2,33
91,43,51
59,81,61
67,52,37
18,66,51
98,35,18
17,11,32
54,82,56
53,70,25
77,79,36
4,15,24
25,90,32
49,98,27
22,14,48
72,78,25
82,12,31
73,53,38
71,57,17
91,69,46
79,83,41
49,83,46
2,68,43
71,17,24
85,51,15
88,6,35
59,36,37
92,10,19
57,54,16
98,81,34
94,15,28
36,52,39
90,24,48
61,66,40
76,64,33
32,29,10
4,35,20
92,86,12
39,8,46
68,72,38
14,50,32
83,50,16
57,88,15
51,10,24
61,24,41
39,28,37
8,76,10
17,98,18
23,20,56
14,20,63
46,82,58
47,12,16
48,25,18
23,25,36
41,53,31
45,53,6
27,46,13
25,7,53
27,38,35
79,17,22
21,4,34
61,48,28
37,48,46
82,89,10
66,75,29
52,75,24
21,81,20
13,81,41
91,45,41
41,96,12
67,37,33
32,73,19
2,64,32
54,64,32
88,11,46
34,22,43
61,10,24
9,2,4
54,13,15
60,73,34
35,93,58
32,32,31
72,83,43
45,99,67
12,49,46
46,16,11
18,21,36
61,21,24
50,51,20
34,48,46
21,48,39
53,48,22
56,10,23
54,42,53
40,43,47
46,45,7
50,8,22
15,50,37
27,90,19
17,32,44
6,99,51
38,18,42
36,4,43
74,73,30
39,93,56
84,93,39
73,93,54
44,28,7
43,11,42
59,72,48
50,90,15
31,98,32
59,82,72
38,12,16
32,16,22
50,3,23
25,3,23
88,3,35
54,3,20
37,71,25
46,30,27
23,30,33
98,95,11
44,40,42
83,40,26
27,51,6
31,48,36
53,27,14
90,89,30
46,2,14
71,2,25
73,2,13
14,43,42
8,45,19
14,37,38
14,33,32
63,91,34
6,66,30
25,35,22
89,41,32
94,28,10
59,11,64
71,50,18
66,50,27
66,5,19
80,22,18
17,70,19
20,74,21
79,73,36
47,93,44
83,86,23
20,99,7
21,14,44
8,82,45
46,19,53
21,12,30
84,12,25
40,25,47
43,23,29
4,23,6
85,16,13
25,77,6
94,7,39
74,7,49
8,83,32
66,83,42
90,30,32
48,95,8
46,26,28
50,38,21
77,67,14
88,51,28
9,75,1
89,43,44
76,45,28
94,33,22
6,15,22
91,50,38
72,53,36
56,14,44
89,89,37
23,42,35
90,74,28
97,86,11
90,90,13
84,53,21
9,57,22
31,71,15
36,78,18
79,69,33
78,21,27
3,17,7
89,67,25
68,51,20
59,4,47
45,27,20
48,42,17
21,91,4
61,64,25
50,0,32
17,8,21
57,72,25
25,89,25
51,15,9
84,74,18
34,73,44
84,5,13
90,76,18
52,20,56
19,49,33
48,12,6
63,69,43
59,95,45
20,67,25
71,40,28
75,4,43
77,27,21
41,36,6
34,10,7
98,42,22
4,54,27
85,74,24
90,35,27
27,41,27
27,32,56
15,32,64
72,40,43
36,70,28
37,70,40
37,0,55
51,11,38
43,86,31
8,5,17
42,90,23
97,76,18
37,76,34
31,76,22
72,6,42
77,49,41
19,23,8
21,23,8
75,78,19
80,78,7
79,51,16
67,6,36
52,89,27
88,36,30
83,94,31
82,2,25
66,13,28
60,96,24
48,37,36
2,37,36
60,37,34
96,64,15
32,88,13
85,98,22
88,32,58
22,18,45
72,64,35
14,68,45
79,79,13
45,10,30
91,10,42
26,94,9
13,98,30
31,99,20
94,53,30
42,71,30
92,68,18
22,26,33
2,51,14
75,6,14
77,4,44
3,36,23
36,33,43
23,74,15
6,35,2
3,35,35
44,0,47
41,41,23
66,8,34
78,8,30
82,5,19
6,90,12
61,90,19
57,32,51
90,18,46
25,79,42
22,79,32
14,54,24
20,73,15
84,73,24
44,11,50
82,49,34
63,25,39
42,53,30
97,3,17
77,69,35
34,61,40
2,21,32
18,83,45
57,83,34
32,30,27
67,26,23
22,17,20
46,51,21
63,36,39
76,10,32
73,44,11
35,75,33
17,96,4
52,91,29
20,64,20
73,8,13
63,72,38
94,22,24
92,99,43
20,70,20
53,89,28
91,0,9
52,28,29
48,72,9
3,72,25
32,5,20
3,98,25
56,49,5
13,49,29
66,25,40
84,23,30
91,3,28
76,71,17
2,69,25
19,46,23
17,46,7
38,46,10
96,77,8
96,61,26
44,21,34
12,95,2
61,26,19
67,38,36
79,6,17
34,70,42
6,27,7
38,27,14
71,75,20
17,54,9
63,45,6
43,33,11
27,91,28
12,15,38
7,52,28
50,24,44
66,86,6
40,50,34
22,50,26
57,99,62
96,18,32
57,82,50
80,82,41
31,70,33
53,79,25
26,28,19
27,22,9
21,25,9
20,23,21
25,16,7
49,57,12
80,57,14
82,38,20
53,36,27
59,10,50
34,0,55
96,0,41
92,93,11
6,86,20
74,50,33
51,28,27
40,11,24
36,72,43
89,99,72
32,20,4
72,89,41
44,71,14
34,83,51
90,40,37
79,4,40
13,4,43
26,27,24
71,10,22
91,94,55
15,81,26
48,45,31
71,52,31
90,50,27
25,20,64
92,4,36
96,70,15
75,10,30
37,72,35
26,5,31
76,5,29
90,32,54
46,14,54
78,20,39
68,20,67
67,25,37
7,53,24
52,16,28
66,71,16
75,46,19
80,46,2
12,77,27
42,30,32
32,95,20
19,68,36
96,68,26
35,67,31
57,89,32
39,81,48
72,22,33
50,6,25
76,6,22
40,74,29
82,93,45
36,28,30
41,86,9
67,99,65
84,82,41
32,25,32
14,23,35
66,53,35
57,16,25
43,57,23
68,71,18
89,78,26
63,77,30
21,7,37
83,7,33
7,83,31
8,95,31
7,95,17
84,38,36
14,40,42
7,51,12
45,6,29
59,48,52
44,27,26
19,75,25
7,43,28
45,13,25
26,96,20
43,96,14
22,91,34
68,29,31
23,35,14
60,41,26
94,72,25
37,32,21
59,32,73
31,19,34
8,70,21
53,10,24
84,72,18
21,99,60
72,30,38
66,82,9
7,82,44
73,25,19
57,23,27
57,53,27
14,57,28
13,83,39
97,30,32
44,95,31
26,26,35
40,38,20
20,40,28
31,40,23
23,27,19
44,42,42
21,37,28
45,33,29
66,28,6
14,86,36
23,76,20
71,99,56
14,70,34
41,79,29
13,66,46
12,88,37
72,26,29
3,19,45
43,49,27
6,23,9
4,53,35
51,16,24
4,3,14
51,57,19
50,57,19
98,57,25
79,7,43
92,38,26
15,89,32
98,44,15
27,44,25
49,44,38
32,54,14
19,43,36
20,43,28
8,81,34
37,45,40
47,74,23
43,74,30
82,29,29
22,0,43
23,41,23
78,98,32
56,18,41
82,20,49
88,19,52
40,70,36
48,15,28
8,74,22
49,66,44
92,11,23
90,72,18
67,14,49
90,82,53
21,19,43
50,49,32
3,46,14
54,77,3
6,7,33
40,7,43
12,61,45
40,83,49
9,30,7
44,68,45
45,26,37
17,38,26
82,40,28
4,89,23
53,94,38
14,45,29
76,29,19
36,29,37
57,86,28
35,24,55
88,93,55
78,93,55
3,88,15
21,22,22
49,18,46
37,19,15
76,49,31
7,12,15
68,25,47
37,23,18
9,53,3
59,71,28
20,69,12
74,69,5
88,46,21
78,7,48
49,21,37
88,83,19
15,17,32
57,40,34
82,4,35
67,48,32
34,2,10
22,75,28
47,13,12
2,96,21
40,91,42
8,86,26
80,50,15
59,5,47
63,32,62
19,89,15
66,73,29
77,73,36
26,11,19
7,76,9
49,19,48
68,53,40
97,57,23
77,71,9
92,78,14
91,77,11
77,77,36
12,21,12
35,83,47
92,48,13
50,27,14
92,27,13
42,89,26
6,75,15
9,54,15
32,81,34
88,81,43
98,45,10
83,96,3
60,24,55
26,64,18
67,32,54
32,82,30
18,6,21
14,6,41
52,94,32
73,73,35
8,11,37
98,5,18
47,98,21
15,18,56
4,20,62
98,49,13
85,12,18
92,25,24
56,53,25
23,71,7
4,69,26
38,7,23
20,95,16
51,6,32
77,6,14
43,4,41
44,36,23
12,44,13
50,54,15
25,54,3
59,33,50
42,33,27
42,66,35
79,64,13
49,41,25
88,20,62
72,0,47
88,74,34
35,29,26
35,8,33
20,76,9
37,22,41
61,49,23
50,23,15
39,53,45
44,53,36
71,3,22
75,3,5
36,57,25
71,7,38
39,30,47
36,79,37
75,94,34
94,44,3
88,42,40
89,37,40
3,64,26
25,41,31
7,11,36
73,50,26
44,22,35
8,18,38
2,18,49
2,20,61
20,13,23
88,76,22
44,32,59
47,99,58
18,82,60
45,19,50
45,25,33
7,16,21
97,61,40
79,21,6
19,83,39
68,95,35
47,38,29
21,94,39
26,81,16
31,81,43
46,37,38
25,64,35
84,64,17
40,29,27
32,35,13
15,35,26
32,41,20
8,8,37
12,50,28
9,88,21
52,18,44
37,79,38
45,24,21
17,88,8
19,90,22
77,14,49
13,18,48
46,20,63
14,19,53
15,49,43
79,12,16
97,25,32
21,53,28
42,3,31
82,71,10
82,17,24
27,67,20
2,4,31
7,27,9
34,96,31
52,33,25
63,24,27
52,66,42
14,0,46
76,41,29
22,72,24
32,90,18
18,22,37
68,22,39
20,18,37
71,19,39
15,37,43
22,15,23
67,93,51
3,11,39
35,88,39
23,18,44
90,23,13
92,3,15
92,71,17
41,69,33
90,61,38
44,26,35
71,79,29
59,42,56
71,13,30
89,13,29
35,33,28
46,91,15
21,20,53
66,94,37
47,43,13
23,37,31
89,24,55
51,73,20
47,29,8
77,29,29
13,28,33
91,8,45
82,90,17
18,77,33
63,61,48
43,83,37
94,95,34
13,68,42
42,67,34
40,27,28
9,79,25
76,36,30
19,44,28
89,42,33
8,96,6
37,91,46
79,11,29
12,14,50
43,10,28
53,2,21
98,15,21
15,28,29
18,5,35
92,5,20
60,25,47
92,53,28
63,16,33
71,71,10
47,78,12
79,30,33
27,95,21
14,26,28
54,38,32
23,40,35
2,89,22
38,2,21
36,42,51
25,43,46
77,45,30
42,37,24
75,35,16
76,86,35
15,88,34
50,98,24
59,70,48
39,79,37
57,10,25
41,15,31
66,74,26
8,73,28
50,73,9
9,11,44
14,88,23
56,88,13
51,90,19
97,22,27
41,14,24
66,12,28
56,57,17
49,71,21
23,78,17
44,78,24
9,78,18
41,77,20
36,95,41
88,26,27
56,38,25
63,67,33
63,6,35
67,27,18
78,2,18
25,44,38
42,44,29
22,44,31
6,54,28
61,45,20
66,96,19
76,96,18
48,52,39
39,74,35
21,8,3
4,6,18
32,13,27
18,15,27
97,24,48
21,0,13
20,5,16
51,99,61
19,14,1
89,14,56
37,82,20
31,25,41
17,23,20
6,3,17
51,3,27
51,78,15
36,77,37
56,61,21
88,61,8
22,38,28
91,67,25
31,67,34
14,51,9
49,51,13
45,51,26
85,79,15
98,36,3
63,94,50
53,44,19
88,43,32
63,15,41
48,66,47
94,50,18
61,99,61
36,6,13
83,24,8
75,66,44
51,0,37
79,90,1
72,15,19
48,23,17
43,53,30
71,16,25
50,46,27
82,61,34
4,21,33
23,95,24
7,68,31
94,26,26
43,67,20
51,40,33
27,70,31
80,48,17
97,36,16
35,36,15
21,96,9
12,29,40
94,0,15
12,0,25
84,8,33
85,50,21
56,98,23
21,32,49
6,32,40
43,32,54
66,18,2
7,89,26
98,13,18
17,93,41
91,90,37
3,14,46
97,19,25
68,49,37
42,49,27
13,3,5
66,57,26
49,78,19
89,77,19
83,21,11
96,95,25
77,40,37
59,6,33
98,10,33
4,94,38
59,2,16
98,2,14
60,44,39
53,75,22
2,43,43
45,45,29
37,33,32
57,64,26
73,64,17
80,29,12
89,20,65
77,0,44
90,28,13
38,28,26
52,5,9
77,22,30
38,32,50
22,32,53
96,82,39
2,25,41
25,53,42
80,77,20
26,21,11
21,21,35
97,38,25
47,48,25
14,27,23
44,89,24
20,36,17
73,94,8
18,44,37
56,43,25
21,13,27
14,81,44
15,33,19
17,35,28
9,8,24
25,50,33
66,19,4
59,19,67
91,89,30
49,29,24
76,90,27
76,32,58
36,16,33
43,77,6
26,30,38
19,6,10
68,70,38
4,70,33
19,48,31
57,27,15
45,36,33
96,10,14
96,44,29
76,42,40
53,42,39
27,54,21
79,45,28
56,96,9
80,52,28
43,35,22
50,50,23
23,88,17
9,98,22
38,22,23
73,20,57
78,77,26
2,93,41
43,8,31
41,98,26
90,19,48
6,49,29
49,53,39
73,16,13
85,46,25
79,77,13
57,77,19
90,21,5
35,26,19
7,17,18
39,67,25
44,48,38
6,79,24
14,44,34
8,75,18
2,42,40
8,43,29
34,43,53
54,43,43
34,13,46
75,13,10
89,91,16
54,52,43
23,66,42
68,86,43
27,50,29
31,18,32
18,28,38
97,11,22
17,86,21
21,82,48
6,57,12
37,69,37
67,46,17
85,7,3
43,21,28
44,30,40
42,95,25
48,26,38
12,38,26
18,70,36
98,89,21
15,75,42
53,54,15
53,43,20
83,45,16
27,96,16
21,52,30
68,35,25
6,41,11
47,8,24
60,22,11
35,32,38
75,89,19
79,37,34
78,15,37
31,93,55
39,23,20
32,71,6
76,78,23
21,69,28
31,61,30
34,30,48
57,95,22
19,51,10
31,51,28
27,48,28
52,10,26
19,94,38
54,75,32
78,43,41
82,13,30
51,45,20
35,52,44
88,52,41
94,74,25
2,24,49
94,66,35
78,50,8
48,98,30
18,11,52
91,86,45
78,76,22
14,82,58
60,19,49
79,19,49
49,16,37
79,57,17
46,71,17
8,78,11
14,46,22
8,17,22
21,27,13
48,36,7
52,36,23
85,94,8
56,37,28
68,52,33
66,66,31
92,64,7
76,0,45
34,41,38
80,88,3
6,98,17
48,18,49
79,0,19
21,93,44
74,28,17
22,28,30
77,5,28
66,99,21
44,25,43
13,23,32
96,23,28
35,3,34
56,78,14
8,7,36
21,83,35
47,26,16
48,67,15
25,40,43
80,40,25
40,10,20
38,10,24
36,75,28
92,37,11
74,37,39
18,35,23
90,0,18
77,41,25
79,50,28
63,90,25
96,98,14
94,18,37
44,6,19
39,89,37
8,94,36
44,74,22
36,74,32
42,73,24
75,29,17
88,90,25
90,14,49
35,14,33
12,12,42
12,25,21
89,53,40
74,77,19
77,7,47
47,30,8
27,26,25
94,38,16
17,40,27
27,79,18
59,44,49
23,44,28
83,54,8
31,43,41
79,96,15
8,33,19
73,91,14
60,52,37
84,41,13
12,8,15
2,50,30
96,50,13
63,76,26
25,18,52
7,18,37
96,19,34
35,79,38
18,74,24
45,86,36
2,90,27
76,14,53
17,12,13
26,3,15
48,57,20
67,78,19
8,77,14
18,61,34
36,61,42
50,83,36
73,26,34
98,67,20
76,51,8
3,6,33
94,89,26
3,44,26
89,75,33
44,75,34
61,43,33
78,91,31
14,66,49
12,41,26
44,86,39
52,22,25
80,13,10
37,15,29
84,28,19
89,72,25
77,98,31
7,99,56
42,23,30
41,57,21
42,69,21
94,46,26
23,77,24
14,30,37
40,95,37
90,26,35
32,70,24
71,48,26
94,27,15
74,27,24
8,2,8
97,75,26
53,13,19
53,81,38
71,91,26
25,91,41
3,74,27
85,64,17
82,28,22
21,50,22
47,70,22
60,93,51
49,28,31
13,11,44
40,20,21
39,20,64
98,19,50
90,12,15
82,25,31
23,53,29
83,16,14
18,57,33
13,57,25
76,57,27
35,71,23
35,78,3
82,95,33
15,38,23
56,67,24
67,67,34
50,89,8
40,89,26
57,75,23
6,81,28
31,33,31
42,52,37
68,73,40
48,64,16
15,93,53
88,28,35
27,88,14
7,5,16
57,76,15
92,82,31
97,79,31
34,94,47
40,94,44
21,29,28
83,5,14
41,22,25
39,99,71
50,20,31
75,49,29
20,57,14
57,71,28
37,83,53
73,67,23
71,51,18
74,51,22
25,6,20
39,48,47
27,27,20
60,79,32
76,43,19
37,13,39
52,81,40
53,45,23
90,96,14
71,37,24
38,52,16
98,24,31
44,24,51
4,73,35
6,64,15
82,64,20
94,29,30
46,35,23
7,35,28
56,50,22
46,22,23
76,22,9
91,18,57
47,79,15
40,13,35
91,29,40
47,88,11
67,90,23
12,99,66
97,14,9
79,14,50
72,5,31
52,82,51
43,82,53
27,53,15
37,3,24
40,61,38
20,83,28
82,68,31
13,40,39
9,51,7
13,6,38
71,89,10
84,36,19
26,44,12
47,75,2
92,75,21
12,42,55
6,45,16
84,96,2
53,96,10
36,91,34
7,24,39
56,66,39
46,70,34
42,74,30
91,66,55
7,73,27
35,86,18
60,72,35
34,76,35
39,98,33
37,99,32
94,25,11
66,16,1
13,16,30
22,16,33
77,57,26
6,30,21
57,70,26
94,42,45
59,54,42
49,43,46
66,43,40
45,81,44
26,45,30
42,45,24
74,45,8
12,96,21
53,37,29
25,33,11
9,91,25
71,64,20
12,64,19
32,0,36
60,0,51
22,86,33
4,90,28
50,22,23
96,14,35
71,14,40
64,81,13
57,29,12
45,88,34
20,90,14
91,19,59
61,78,15
46,95,8
51,68,36
34,68,4
40,68,3
31,26,27
3,27,15
6,2,20
13,75,28
43,42,36
53,33,23
85,52,31
2,66,47
27,66,46
23,64,27
31,28,35
14,72,33
38,72,21
54,76,35
63,99,73
38,70,25
14,96,19
22,96,24
97,29,19
38,11,41
31,86,35
19,72,20
83,76,7
85,14,43
72,73,30
37,18,13
15,20,68
41,82,28
97,49,36
3,25,34
56,23,19
75,53,32
60,71,19
38,95,18
6,68,26
79,68,41
61,67,30
49,6,26
83,27,7
92,89,13
96,89,21
38,36,10
52,42,33
97,54,19
97,13,34
19,37,29
53,91,22
47,52,30
49,52,36
34,24,59
85,8,13
82,50,18
34,19,61
15,43,53
36,13,38
40,73,36
34,72,42
21,88,25
9,5,24
40,14,12
27,12,19
47,16,18
40,16,8
21,78,14
60,78,20
23,7,29
61,61,22
37,21,42
39,17,25
60,17,20
85,4,35
8,89,27
22,10,30
22,42,46
92,45,22
50,52,33
98,64,21
15,64,28
20,8,22
85,72,5
57,50,24
45,32,56
9,20,57
3,70,26
83,89,24
51,2,21
38,54,15
38,13,25
3,73,21
83,93,40
52,88,22
74,76,24
49,22,36
74,14,55
61,14,45
53,82,49
73,19,47
15,25,30
77,25,40
59,57,45
36,46,33
96,46,17
67,30,32
75,95,27
36,68,39
25,26,41
75,40,37
66,40,24
48,48,13
34,75,42
31,75,30
37,37,31
66,29,20
18,0,49
4,86,38
27,15,15
15,29,17
77,93,54
21,72,23
18,32,61
53,19,44
47,3,6
73,71,25
98,77,21
9,95,12
76,67,20
94,6,22
37,44,43
45,43,26
79,33,26
43,52,37
36,41,24
52,98,23
68,4,37
51,24,41
36,11,44
21,76,13
80,23,11
20,53,21
75,16,30
79,71,12
41,78,17
19,7,37
46,7,48
26,7,36
56,83,32
59,30,54
17,30,22
85,95,15
48,68,43
27,68,42
68,40,46
12,4,46
98,70,31
51,43,33
15,13,48
57,45,21
18,96,25
97,37,10
97,91,27
50,64,2
43,64,29
83,64,18
90,29,33
23,72,27
92,76,13
72,28,37
41,72,28
26,99,65
23,14,47
83,20,47
35,82,37
4,25,42
96,25,37
68,3,19
17,78,9
40,46,29
59,61,46
40,21,38
73,38,24
44,51,16
73,51,27
9,89,20
13,94,34
41,75,24
23,54,21
83,37,22
46,24,28
27,73,26
37,35,27
2,0,45
79,32,55
94,99,56
49,20,58
89,90,7
51,76,14
39,14,55
43,20,58
25,82,59
39,12,38
38,25,30
35,16,29
67,16,28
3,69,18
13,21,30
3,21,25
38,83,30
45,67,27
17,4,31
40,79,34
4,42,41
25,13,18
82,81,33
20,96,5
20,33,18
57,33,24
8,91,38
19,74,23
84,24,36
67,41,25
82,8,25
61,82,49
17,79,12
35,28,15
76,88,22
31,88,22
43,99,65
98,20,60
31,12,27
52,78,17
82,77,29
89,95,24
73,95,42
80,95,10
77,68,40
82,26,26
96,38,34
47,17,3
21,17,23
18,79,30
18,2,4
76,2,29
90,43,37
36,43,39
91,81,53
85,91,14
73,35,15
44,50,32
71,76,32
19,18,42
18,18,53
22,64,28
27,28,29
78,88,36
51,22,23
46,32,59
52,99,63
73,14,48
34,53,44
52,3,7
45,57,25
31,46,21
49,77,31
37,77,27
21,30,27
94,30,29
54,30,38
88,95,21
41,51,22
26,43,43
4,96,22
73,37,32
41,33,19
76,66,48
54,29,32
42,35,37
42,88,18
96,32,40
68,13,42
54,20,61
72,74,36
44,19,53
54,49,44
15,53,46
19,16,30
40,71,21
97,7,44
45,61,42
14,83,42
9,83,10
84,83,28
34,95,39
37,38,24
34,6,27
82,54,33
53,52,33
20,0,32
71,28,22
96,86,20
54,90,29
68,82,62
53,15,29
75,24,47
51,29,11
75,11,44
97,72,30
52,72,9
82,82,5
12,82,54
25,25,46
12,23,20
45,16,27
31,16,31
38,57,19
25,78,25
20,7,35
42,21,28
36,21,30
51,30,28
50,95,32
60,67,20
6,40,23
35,51,31
98,51,17
56,6,28
98,48,18
76,89,27
61,94,28
71,81,33
51,33,23
42,24,45
68,66,53
7,29,23
66,0,44
23,50,25
63,88,40
25,32,60
80,18,34
19,28,27
46,88,1
49,90,32
52,76,16
38,82,49
4,19,52
98,53,16
54,16,37
46,78,24
38,78,15
41,61,38
13,26,25
7,40,28
17,45,14
37,96,30
82,37,24
26,52,29
82,52,31
37,52,40
57,73,21
14,41,30
85,88,26
32,22,22
74,22,24
18,4,35
75,93,53
89,11,35
21,86,12
20,72,19
67,72,28
39,5,40
85,5,19
50,76,14
68,32,63
32,19,25
64,11,16
17,53,20
48,3,18
54,57,29
20,78,10
4,61,31
77,30,35
18,17,24
61,17,6
83,51,13
90,70,29
48,10,28
6,10,17
40,54,20
89,45,34
48,91,13
83,91,15
41,52,35
44,29,27
71,35,7
38,0,34
88,22,22
15,82,63
68,15,29
37,93,54
44,90,29
79,99,66
84,19,36
14,53,35
63,21,30
19,95,31
63,68,48
94,68,31
37,68,7
54,26,38
26,67,12
82,67,19
14,36,31
71,44,23
9,44,2
60,42,10
13,33,29
98,52,9
56,52,32
78,66,25
80,73,24
92,0,28
59,41,44
80,4,32
79,89,22
76,94,36
32,15,8
89,73,43
7,72,2
17,90,13
67,98,28
80,32,42
48,20,61
56,82,48
59,49,47
66,49,32
2,12,27
91,16,12
45,3,29
19,78,15
17,77,12
35,21,30
17,21,18
76,21,32
17,17,20
37,6,25
80,70,17
27,89,27
45,42,45
97,96,14
59,37,52
44,91,38
47,64,22
60,35,26
2,11,48
23,8,30
4,88,23
14,22,32
54,22,33
83,70,18
14,73,29
17,73,14
89,0,25
13,0,43
48,11,32
85,11,33
75,72,25
68,14,58
72,67,6
89,23,20
22,7,46
34,21,42
23,83,36
4,83,42
51,26,19
41,38,23
90,67,18
26,10,15
20,10,19
17,44,19
51,75,22
39,75,41
98,54,26
67,43,37
37,43,51
40,52,36
83,74,19
50,66,17
31,41,29
17,28,21
25,28,12
7,8,21
83,18,35
46,68,45
92,15,25
49,73,33
27,0,37
36,32,53
31,82,39
73,3,26
89,71,27
88,71,30
36,71,8
18,7,38
52,30,30
60,38,21
50,17,26
47,67,14
44,67,12
22,51,14
31,4,44
90,48,9
13,48,34
2,10,34
78,42,49
17,43,27
21,33,20
26,66,44
18,98,22
8,4,33
8,15,25
78,28,12
74,11,35
23,22,28
35,99,49
74,19,54
45,23,32
78,16,26
15,71,22
97,46,31
47,77,15
56,21,23
22,21,30
82,83,34
97,95,36
39,51,19
97,6,29
66,70,29
50,36,12
27,75,8
49,54,28
27,43,19
7,13,6
83,13,23
19,96,20
9,96,13
98,37,35
53,74,26
88,29,9
2,41,28
92,50,5
76,18,50
80,6,2
13,2,27
57,0,38
37,86,17
88,72,32
44,88,24
48,5,29
89,5,32
21,18,41
92,20,36
98,12,9
46,23,19
21,57,18
38,71,18
36,7,46
98,83,23
19,30,31
63,30,26
13,95,27
76,68,44
34,67,20
6,89,5
27,81,41
59,96,37
68,24,55
44,64,34
82,41,16
23,11,43
68,88,28
15,98,30
54,98,34
78,70,10
37,10,24
78,54,23
89,86,24
96,90,23
44,99,70
91,49,52
59,25,57
18,23,9
32,3,26
54,78,22
27,61,22
37,26,39
4,67,11
9,40,36
74,40,43
15,51,26
12,51,29
63,70,37
18,27,28
75,36,28
98,94,19
49,94,41
96,43,23
49,81,42
67,45,24
89,74,35
9,72,26
92,22,9
47,89,21
18,13,40
85,15,24
77,24,51
19,66,40
50,72,26
7,88,23
78,90,23
39,76,33
13,76,20
83,22,16
32,14,26
39,82,59
71,25,31
37,25,51
74,46,1
60,7,44
98,61,12
9,61,29
35,30,39
74,95,9
83,4,30
8,27,10
50,79,27
7,75,17
80,54,25
52,43,35
36,45,29
41,37,8
13,52,39
80,74,1
84,66,32
94,64,9
19,35,12
92,35,20
50,41,21
73,41,24
54,72,11
50,88,28
9,90,16
76,98,32
73,22,32
31,22,31
44,70,34
13,70,31
26,13,38
41,28,6
40,28,13
14,32,59
39,18,52
25,12,43
54,12,40
2,23,5
60,21,38
66,30,35
4,26,34
15,4,43
71,36,22
75,44,31
7,44,19
61,75,22
37,81,25
7,45,18
38,24,38
9,93,45
76,8,35
90,22,27
49,32,54
63,19,56
60,70,30
61,28,27
90,11,28
39,72,43
45,76,20
72,14,55
20,49,18
19,12,29
37,12,39
94,57,20
83,57,12
63,71,30
44,69,27
47,46,10
8,21,34
57,17,7
59,40,56
3,51,1
84,89,23
8,36,23
4,36,22
39,44,44
41,44,22
37,54,24
46,81,31
66,15,18
57,74,27
54,35,19
32,76,13
77,70,29
51,89,31
22,13,9
12,74,35
53,24,15
53,66,40
31,66,30
89,29,40
47,86,24
35,5,32
77,90,26
19,20,54
35,20,42
79,49,5
43,12,23
34,3,23
90,69,33
75,69,23
73,7,47
75,83,39
76,83,41
88,30,26
59,38,27
54,51,21
91,4,55
82,10,22
77,44,32
57,43,34
60,43,21
42,81,33
54,45,33
63,96,22
20,37,24
31,15,17
48,50,30
72,54,25
48,4,43
3,2,22
90,73,36
59,73,50
53,73,32
51,72,24
84,88,20
43,5,25
49,76,27
67,76,18
21,98,21
9,22,2
88,99,69
4,14,53
72,17,16
8,49,33
92,49,21
67,12,23
96,12,23
17,25,27
61,53,26
63,78,27
73,69,38
40,69,33
42,61,26
91,21,42
85,30,26
15,68,50
3,68,37
85,36,19
2,52,27
40,24,57
48,41,28
98,6,16
57,24,42
56,93,46
49,99,65
72,72,9
51,20,54
80,20,46
27,19,50
88,49,31
44,12,29
77,12,37
56,71,23
37,7,47
89,30,39
52,95,24
49,38,20
96,40,23
91,48,46
77,42,50
68,54,32
23,13,31
41,13,32
44,81,47
9,33,23
96,33,13
82,91,26
92,29,20
82,0,35
40,86,13
32,50,22
56,32,49
25,14,55
38,68,36
46,54,23
26,73,1
20,93,42
77,28,31
42,11,36
67,11,42
84,32,42
72,90,29
72,19,54
96,49,27
97,12,34
34,69,35
26,61,32
54,21,34
96,26,21
98,17,18
44,17,22
4,40,41
8,51,16
2,27,24
67,36,26
68,75,38
56,54,14
23,45,23
85,96,8
84,52,25
76,24,49
36,64,28
41,35,21
88,50,31
72,86,37
51,79,18
41,73,11
85,28,18
91,88,43
45,90,19
48,14,52
78,82,34
52,19,46
32,12,18
50,16,18
74,71,18
76,46,21
39,7,49
74,21,12
26,83,43
76,30,14
80,68,28
15,67,22
38,67,27
35,48,35
78,89,16
83,36,20
12,36,32
2,44,33
7,42,26
45,96,16
88,96,18
36,96,36
3,37,30
59,24,65
36,24,50
63,64,37
89,50,34
71,90,17
8,22,19
17,22,17
72,18,52
50,18,19
48,73,39
43,73,24
46,76,23
25,76,38
45,22,16
40,32,17
98,25,23
56,25,32
34,16,9
68,16,38
42,16,28
15,3,25
61,71,27
40,78,26
74,78,25
17,69,11
6,46,20
59,21,48
92,95,5
45,68,42
6,26,21
75,38,29
79,27,19
46,10,30
7,94,25
8,54,11
41,45,25
61,52,33
38,74,9
98,29,13
39,41,31
42,41,16
80,41,13
71,72,35
46,50,32
31,32,9
42,94,32
9,24,18
36,93,53
50,5,21
75,76,20
89,98,33
83,99,54
13,14,51
46,25,20
80,25,22
