edge_1,edge_2,length
63,149,59
691,393,56
729,109,70
491,790,70
703,793,18
113,402,22
442,109,54
563,564,30
408,26,16
411,786,70
762,207,45
922,935,54
141,236,35
143,207,59
570,390,53
700,31,26
303,265,79
360,428,25
426,655,68
411,459,64
35,361,43
98,685,41
50,750,31
570,859,40
63,124,46
764,743,21
258,265,58
506,859,59
493,686,65
135,37,7
396,22,6
687,215,16
194,110,5
11,930,14
530,634,6
15,367,16
221,683,7
493,655,83
138,965,44
131,711,26
386,631,37
493,625,51
221,361,39
659,773,40
921,169,27
258,65,34
968,273,71
563,117,42
811,31,32
659,575,47
285,246,39
347,265,24
741,788,41
922,652,20
618,635,28
220,402,41
347,85,23
762,390,20
280,486,50
103,223,18
512,579,53
347,905,23
342,541,33
850,50,26
63,445,78
491,543,75
512,31,45
137,112,41
285,640,54
922,390,19
552,865,26
251,235,7
309,655,38
137,658,35
278,367,48
156,550,34
922,750,46
131,773,34
450,658,26
807,935,69
751,207,93
856,708,31
982,22,7
450,686,95
659,128,21
581,445,18
958,216,31
729,236,58
338,726,9
222,831,6
436,592,12
278,484,34
863,853,34
501,0,44
210,905,40
263,613,27
404,311,44
172,873,36
240,889,67
762,91,33
79,864,32
263,905,53
354,445,16
512,788,53
95,750,8
258,216,22
760,756,70
278,801,56
434,26,41
811,750,33
143,797,41
137,567,65
830,787,26
326,822,61
131,529,33
173,207,21
706,614,20
411,311,67
173,273,26
861,801,33
628,686,74
477,436,16
76,402,21
232,363,17
638,655,46
762,573,50
105,655,38
282,216,39
892,889,45
310,382,25
155,525,15
209,607,62
278,889,31
628,864,34
457,386,10
830,786,26
116,19,32
865,745,30
64,645,12
63,471,81
491,683,21
504,935,24
427,395,12
864,246,12
410,163,12
385,859,9
923,624,10
506,223,34
344,0,37
958,0,51
35,839,40
840,685,64
306,658,13
35,236,40
63,790,60
968,471,33
285,750,35
751,67,45
892,645,41
432,484,26
238,109,76
936,705,40
69,402,39
426,402,39
732,0,83
516,635,31
516,859,36
751,777,51
628,645,42
682,750,11
404,640,50
882,85,28
386,124,34
52,722,16
129,891,14
410,109,48
102,471,64
862,711,13
850,722,31
434,607,34
456,361,13
650,101,17
146,109,15
571,265,24
813,655,19
644,188,19
285,91,41
659,25,48
703,0,29
35,552,8
821,887,13
105,625,9
823,366,16
434,830,10
484,520,8
946,113,11
386,367,49
278,91,33
411,655,104
278,905,56
282,859,25
760,109,59
850,234,16
406,705,67
473,839,37
968,573,51
715,610,29
50,935,39
968,460,64
131,356,25
628,454,46
934,390,21
156,129,25
102,655,73
156,210,28
493,607,47
729,668,35
593,520,16
760,354,42
472,445,59
303,0,63
982,702,17
411,750,74
824,658,30
850,743,56
334,613,17
450,935,91
845,31,65
408,640,14
628,787,58
129,676,31
864,265,38
924,745,37
500,543,16
263,25,15
952,438,21
35,686,66
563,745,47
303,65,55
303,743,68
615,573,20
281,390,32
596,793,23
570,236,87
782,645,47
749,750,37
953,461,17
473,901,12
320,91,15
450,62,10
141,698,8
220,697,29
491,390,43
442,239,35
35,454,38
282,573,68
50,575,20
46,421,41
968,686,80
238,750,57
864,445,46
63,484,47
845,935,74
570,459,70
644,475,22
282,361,54
282,787,61
113,822,22
282,993,39
383,541,16
628,458,44
334,49,29
837,905,56
263,965,43
295,259,19
493,484,40
518,12,17
618,265,35
934,830,18
100,402,44
146,364,12
156,263,15
501,576,10
100,655,4
79,729,9
544,367,14
72,726,9
892,999,10
751,459,85
512,382,44
900,45,20
404,471,72
450,65,69
281,809,60
829,241,23
258,504,32
285,31,34
427,822,59
760,645,37
258,743,47
703,607,29
160,128,12
457,109,77
484,26,14
760,905,49
143,390,34
762,483,47
386,484,35
472,635,44
143,60,58
63,793,43
473,471,16
404,393,57
347,722,8
239,445,18
659,454,42
807,43,15
741,315,33
335,306,18
102,699,33
332,236,12
760,750,57
516,445,46
518,27,42
431,236,33
659,471,23
922,265,39
659,743,57
412,188,45
473,773,33
434,705,44
457,668,42
175,795,15
855,610,9
131,675,3
432,864,11
721,965,12
808,567,42
760,459,47
278,668,31
570,820,42
303,668,53
429,492,52
493,265,63
922,645,26
571,445,32
160,216,19
491,843,28
892,668,45
793,655,47
210,109,50
703,460,31
631,935,19
850,645,37
143,874,45
240,801,92
295,38,30
934,809,49
491,777,26
155,534,45
850,216,31
808,909,35
240,390,56
570,25,70
209,686,80
396,539,31
12,27,25
258,668,32
827,318,24
116,157,32
760,311,50
386,458,30
360,25,32
99,419,30
506,946,19
411,303,5
648,459,5
922,939,10
198,2,6
688,777,14
992,504,35
703,26,36
552,216,10
137,467,37
493,109,72
862,839,25
807,393,67
904,31,30
156,822,83
703,207,33
76,822,21
925,49,28
512,210,22
198,901,24
146,993,26
596,686,52
211,971,19
450,729,32
220,859,48
285,830,25
628,312,28
63,311,53
406,173,40
934,361,37
749,67,43
491,743,69
141,67,34
861,743,23
850,311,50
931,750,24
114,31,11
303,705,73
432,640,38
952,663,27
782,809,68
570,809,81
386,830,18
511,486,20
850,865,37
892,278,14
751,958,38
861,393,30
144,437,8
141,909,29
392,475,26
892,797,41
426,113,17
958,386,9
905,445,9
184,30,9
826,663,12
850,685,72
934,905,57
924,471,48
595,91,23
751,65,81
209,311,61
552,454,30
79,632,42
432,236,46
63,640,59
840,109,68
902,91,9
618,354,27
762,65,33
493,631,42
628,471,27
865,520,15
386,207,46
406,801,72
282,607,59
306,38,22
108,432,16
278,786,43
570,631,69
143,454,45
845,149,65
406,874,47
793,471,38
845,640,65
258,173,25
209,750,68
830,905,39
298,59,23
360,658,28
457,445,76
375,956,9
741,522,11
292,815,5
851,676,9
900,217,12
108,91,41
552,520,41
404,216,25
160,658,34
79,26,61
596,787,36
491,820,32
596,445,58
934,797,28
155,19,49
209,575,57
924,207,25
648,109,34
493,743,52
98,471,47
563,312,49
338,722,16
141,445,57
220,905,49
263,85,46
386,797,28
738,312,19
281,889,43
35,85,45
406,222,30
613,750,10
102,60,51
281,445,77
512,791,36
102,393,52
501,26,51
570,483,80
411,797,54
570,445,98
15,521,23
968,222,35
501,935,58
263,402,68
782,265,77
628,973,36
282,889,49
156,745,62
432,719,14
263,699,34
751,683,46
429,367,17
936,743,35
50,216,5
431,17,17
106,85,28
992,705,55
512,395,30
108,797,35
103,60,20
760,635,43
703,801,44
924,460,23
934,575,37
530,588,19
285,390,28
457,935,66
501,993,24
880,745,29
457,625,56
137,354,93
638,635,19
429,470,26
922,809,47
386,31,47
146,367,53
593,685,36
659,483,58
210,445,49
344,719,18
969,338,37
651,418,14
442,658,7
407,215,14
210,875,14
782,667,23
493,724,27
303,745,48
958,483,57
764,471,43
616,567,19
934,625,46
934,91,34
79,216,34
941,839,19
570,430,61
64,445,50
238,390,30
360,259,26
98,109,45
473,655,25
568,382,28
732,686,101
144,965,52
193,750,60
129,567,31
434,645,20
936,745,46
141,49,30
209,37,32
342,750,15
156,685,74
102,891,23
379,265,29
209,173,45
992,173,28
173,520,18
172,31,21
193,109,79
173,236,30
924,686,39
968,809,69
334,809,14
103,722,29
281,640,58
864,149,27
880,67,25
427,726,45
845,445,84
738,377,9
924,865,7
437,200,8
11,658,3
865,25,10
73,484,40
434,632,22
280,672,22
501,527,29
221,265,54
386,445,66
287,531,34
167,151,19
491,432,31
406,430,44
611,971,23
581,991,21
73,527,32
992,645,31
132,521,22
408,743,14
691,207,48
193,246,44
232,349,27
54,889,23
64,311,25
79,705,64
729,149,50
50,361,20
285,901,16
146,460,48
281,460,55
143,864,33
210,685,46
12,711,19
238,207,55
992,820,13
850,973,24
924,311,20
173,640,22
596,504,24
570,683,31
432,993,13
923,246,28
17,67,15
860,814,11
846,325,15
132,995,17
172,9,20
240,843,41
732,207,87
892,26,62
760,575,46
879,265,25
193,390,33
493,65,39
143,831,34
344,756,56
79,31,19
277,866,22
411,454,58
691,786,46
79,173,37
303,790,69
63,607,54
850,109,76
35,60,51
563,901,44
99,635,5
431,49,28
106,685,64
703,109,54
9,726,21
108,640,54
659,726,57
525,534,30
356,965,28
653,588,20
762,543,52
406,743,62
64,216,6
845,367,67
860,349,23
285,380,21
285,801,64
221,909,34
427,109,77
99,991,23
143,552,15
209,939,17
344,951,15
12,944,13
338,309,14
922,273,49
263,59,43
220,722,34
596,483,40
749,17,28
680,229,24
434,935,48
143,520,56
223,402,18
512,467,22
760,596,17
63,75,45
729,797,31
457,273,61
501,905,42
411,65,60
628,809,63
710,49,34
403,85,23
515,208,24
344,311,36
958,246,41
710,114,20
386,246,32
108,216,29
596,801,49
882,471,70
732,750,89
501,76,13
406,773,45
992,640,50
63,430,41
992,149,50
968,743,67
922,635,32
425,162,16
277,600,5
824,211,12
311,756,20
922,309,21
193,216,34
830,430,11
751,719,70
220,822,41
762,640,46
172,122,21
804,393,36
102,567,40
344,445,61
99,739,10
50,393,37
827,592,27
601,421,38
263,428,17
845,322,15
450,471,104
715,540,33
65,543,19
281,75,44
63,575,49
129,105,26
173,31,22
102,697,55
181,655,45
691,625,48
762,471,68
493,50,22
239,109,19
11,19,50
176,683,9
426,85,17
593,484,8
882,834,18
647,991,14
12,329,19
467,272,14
570,668,64
628,393,68
131,655,26
73,640,52
760,207,55
156,973,41
762,149,46
278,390,20
137,831,58
512,831,43
450,75,68
922,756,59
861,471,45
347,338,22
263,676,41
570,484,67
342,702,25
601,418,26
751,685,110
258,756,61
924,708,25
628,567,42
741,763,31
892,0,55
411,386,26
924,520,22
751,705,99
439,469,21
512,697,65
749,592,14
141,265,49
291,109,30
143,265,71
501,756,63
280,384,13
992,573,54
782,762,20
865,273,23
672,475,31
659,864,30
850,19,25
258,484,35
277,874,13
893,286,10
902,454,7
211,428,15
917,461,15
662,726,10
511,678,22
850,484,44
691,458,32
934,471,69
892,361,50
628,889,46
729,864,23
762,273,50
628,685,77
102,395,20
850,43,11
131,973,26
303,445,87
173,809,24
518,901,51
285,273,58
501,124,36
35,865,34
892,743,60
258,750,48
279,91,17
12,117,32
992,26,52
258,655,78
156,402,83
493,91,39
432,504,23
512,265,63
936,625,34
209,25,58
882,822,50
591,714,12
432,430,20
506,471,72
404,973,18
429,839,23
568,818,22
102,38,28
287,663,11
404,527,30
238,790,57
710,17,23
263,685,59
729,685,66
560,655,40
553,702,13
338,109,41
198,573,20
401,913,18
922,573,49
173,361,12
591,866,15
64,640,31
491,686,82
434,65,26
571,640,13
477,118,18
432,149,38
552,756,59
232,393,24
845,573,69
703,311,28
516,697,17
79,809,61
618,309,17
837,223,30
285,786,51
924,756,40
596,216,14
764,520,17
450,282,18
782,242,23
601,208,30
892,390,34
256,956,13
552,830,16
181,822,16
631,149,10
714,790,16
570,491,10
845,26,32
141,699,29
611,202,20
968,364,28
840,635,52
952,531,50
512,946,44
691,520,45
968,149,67
76,354,22
762,393,53
87,19,11
11,663,20
282,745,44
892,801,70
143,567,41
593,607,15
35,504,38
968,91,54
840,223,32
238,668,41
282,25,55
50,793,14
137,129,34
491,685,85
864,787,24
282,445,83
850,390,30
808,109,64
691,361,39
138,25,39
493,935,61
946,655,62
840,113,28
292,486,25
892,655,91
751,91,81
181,635,18
138,685,20
762,864,19
845,454,50
946,635,35
531,19,7
437,242,18
116,655,5
931,941,11
277,31,8
209,104,11
404,632,33
958,935,65
303,729,18
238,311,50
565,728,19
845,787,62
209,820,30
628,865,42
69,998,26
213,436,15
113,905,30
170,19,25
100,52,21
131,85,43
404,273,54
238,809,58
278,719,22
924,26,28
450,958,26
958,445,75
830,483,30
131,19,52
710,750,32
411,26,75
826,699,12
326,907,24
103,635,38
450,745,62
432,793,22
411,390,47
628,575,51
703,705,39
882,722,43
968,864,40
500,207,9
296,322,11
356,540,14
470,539,16
220,354,42
762,865,27
79,397,14
830,471,51
73,109,72
922,459,36
640,685,16
732,655,119
156,788,59
729,484,38
570,993,54
434,745,19
732,809,90
238,543,62
782,520,62
99,905,11
491,905,79
830,484,17
450,743,82
108,207,53
861,109,43
98,59,25
807,216,35
292,96,20
303,367,70
601,318,25
464,569,8
320,935,18
287,170,16
223,265,27
715,154,32
442,909,25
406,668,47
501,652,24
969,726,46
434,685,55
434,445,58
303,26,70
924,575,16
968,685,83
450,25,30
342,573,18
240,265,93
50,454,15
193,0,54
141,625,40
35,430,35
386,793,31
240,905,92
493,19,21
971,965,22
238,685,72
934,750,48
275,85,30
732,801,98
936,935,44
221,791,27
943,393,22
943,109,35
845,458,48
563,27,35
865,655,50
729,640,50
99,540,27
653,853,36
988,454,23
240,668,67
263,426,29
303,149,68
936,454,20
205,68,18
243,980,4
79,17,11
940,750,4
35,109,17
512,676,50
552,222,13
992,484,38
968,236,54
552,905,55
732,484,76
943,905,25
934,745,27
850,993,31
113,265,31
223,445,35
459,685,25
209,668,52
50,719,6
344,640,42
455,318,31
691,37,29
143,889,45
326,85,39
892,865,41
396,492,41
263,6,10
146,149,51
263,947,17
209,278,21
958,265,67
459,265,20
571,520,9
192,702,6
450,843,41
934,504,32
108,265,65
762,26,48
347,946,12
638,822,17
595,573,14
131,940,28
518,454,54
282,236,72
116,402,45
35,483,54
628,790,24
63,91,46
530,872,12
760,367,58
285,864,27
491,830,40
611,658,22
940,236,10
936,273,39
108,573,58
156,697,71
922,504,30
450,428,23
73,645,33
359,109,39
782,865,47
936,471,57
431,745,36
407,17,10
240,756,96
99,965,41
342,22,15
934,434,8
864,668,12
581,875,13
451,321,8
845,346,14
611,428,19
892,640,60
221,947,17
69,722,32
491,729,19
258,625,46
347,60,29
73,607,47
173,905,32
76,635,23
830,65,16
764,625,20
412,913,32
830,311,23
156,831,49
116,724,38
403,750,12
303,393,75
411,483,74
872,853,23
102,445,61
406,459,53
511,188,20
695,49,35
807,685,76
263,338,45
210,920,20
335,25,35
156,426,44
732,935,97
732,743,88
100,469,15
644,96,14
960,152,17
848,763,11
11,438,14
552,901,7
713,678,17
749,370,11
11,531,43
830,865,10
64,750,32
142,902,17
571,655,44
199,471,10
807,459,51
50,0,25
143,367,62
570,460,76
238,797,37
79,386,12
917,152,25
50,745,10
593,393,27
542,909,23
628,993,36
193,124,46
737,3,21
659,367,59
864,625,26
108,889,39
847,66,20
493,246,37
659,685,73
628,874,46
35,403,22
326,265,70
581,551,13
865,75,5
362,96,16
144,382,44
412,392,22
347,697,33
410,573,27
628,128,25
850,750,57
303,484,56
892,993,35
457,149,57
553,259,10
826,197,13
326,309,52
359,19,25
760,361,46
73,797,33
209,797,48
280,610,22
209,980,18
359,859,28
646,361,33
263,239,44
426,722,32
760,309,32
79,625,58
303,859,29
368,745,49
806,965,49
954,809,6
806,222,8
173,65,9
163,853,10
390,454,11
46,436,19
544,96,18
184,428,10
457,430,39
501,575,39
659,686,70
958,91,43
936,889,20
292,822,15
945,543,9
968,640,67
160,139,36
493,504,37
995,699,19
934,935,56
760,246,41
659,815,28
732,303,20
638,445,34
108,655,85
442,471,56
470,985,21
764,393,28
830,149,29
73,668,37
548,658,10
703,993,9
512,891,33
472,354,43
143,85,52
282,65,51
806,567,21
628,935,70
506,822,52
278,745,26
807,596,21
143,430,42
552,85,37
252,809,11
281,25,49
102,656,17
193,459,50
600,384,38
570,575,69
501,25,40
491,0,64
193,361,49
131,438,16
830,390,3
21,614,16
285,432,16
548,980,4
285,645,35
628,901,23
845,993,40
782,786,63
732,797,69
344,65,29
144,529,32
830,743,29
144,525,17
512,306,16
220,685,55
50,865,11
968,745,47
628,59,44
628,109,25
922,631,35
782,607,61
108,311,48
862,31,18
434,993,14
434,504,24
782,458,49
864,575,17
782,484,54
968,403,36
764,459,12
427,905,67
143,940,37
436,421,22
729,743,50
252,708,20
146,543,57
845,484,53
455,418,32
703,865,15
968,484,55
281,273,62
280,248,44
937,935,13
457,311,51
552,459,36
958,645,37
176,859,18
762,265,57
807,905,70
429,96,21
695,550,15
99,354,4
205,887,6
11,139,5
865,484,7
427,223,41
732,504,73
281,830,29
306,25,17
732,889,73
892,207,59
103,113,14
146,743,51
221,105,36
131,873,50
63,25,50
137,263,24
156,969,23
131,772,34
143,668,45
79,393,66
338,655,52
969,697,48
156,223,65
282,91,51
11,356,23
258,790,48
63,631,49
577,724,18
277,985,39
591,678,27
79,719,35
830,801,39
870,66,12
952,170,32
35,75,39
493,809,54
73,575,42
591,794,10
803,872,10
553,202,10
477,208,30
760,37,36
934,685,63
30,402,13
344,207,41
457,454,42
144,772,33
892,91,47
992,787,47
450,645,63
501,354,35
360,971,29
386,864,20
618,859,7
263,60,52
338,471,43
76,905,29
131,31,31
326,354,62
710,31,31
116,88,33
450,705,87
672,188,28
143,711,35
238,393,63
63,397,14
99,139,34
593,445,39
338,905,31
751,905,104
27,91,14
751,573,98
924,685,42
298,640,13
860,634,10
732,62,16
974,604,16
379,979,16
936,750,36
793,265,27
406,645,43
691,797,30
516,822,29
516,354,30
729,430,32
450,458,65
31,745,11
892,460,57
50,390,4
682,573,14
431,708,22
342,236,21
729,91,37
432,91,25
427,265,68
429,678,28
211,139,20
303,207,67
808,891,25
64,459,22
232,588,27
491,124,56
404,91,37
137,909,58
193,311,53
411,520,69
238,504,41
137,49,63
450,520,78
450,668,67
691,705,54
160,419,32
491,236,77
618,507,13
501,705,54
133,202,21
258,390,21
344,520,38
457,573,61
437,913,41
406,207,61
193,504,44
291,445,29
511,714,7
338,697,11
276,82,10
623,121,5
738,901,14
362,367,12
947,159,15
811,252,9
285,484,42
406,367,64
263,920,33
108,631,44
936,124,22
298,655,44
142,624,13
807,790,61
334,236,34
512,656,27
131,375,27
784,790,9
194,318,21
194,370,21
936,311,29
729,65,37
156,783,19
282,207,63
450,787,79
969,113,38
455,592,34
406,625,61
173,787,19
493,575,42
9,60,19
35,830,24
73,216,27
106,265,59
296,686,39
969,426,21
552,25,36
512,726,63
924,433,10
404,750,51
280,492,14
940,745,14
850,935,65
281,173,36
691,311,43
240,787,79
762,242,3
706,517,13
598,848,13
137,697,80
138,363,24
412,486,45
618,655,55
863,656,33
411,631,63
146,830,22
284,534,23
924,459,17
79,265,70
491,91,56
760,793,40
281,0,53
501,471,54
992,830,21
512,105,45
628,60,59
659,973,32
35,655,28
434,640,39
35,364,14
850,504,41
922,705,50
411,25,64
936,756,49
830,361,19
968,940,44
762,685,62
282,504,49
729,993,25
703,685,50
751,385,46
278,273,50
782,50,36
729,756,64
862,940,15
238,483,57
504,460,12
131,109,15
156,853,34
700,788,34
282,471,86
146,979,22
173,786,19
320,483,10
250,894,14
193,278,13
450,683,34
501,809,51
146,686,64
396,470,15
450,109,102
586,49,36
263,573,40
285,745,34
50,573,34
922,993,20
760,265,50
144,888,11
992,246,35
865,607,14
63,820,22
552,940,22
703,393,41
691,471,71
491,520,65
281,632,41
491,632,52
141,947,12
924,750,27
63,216,34
205,788,36
850,26,58
406,403,31
363,965,20
146,655,26
404,743,50
867,655,5
420,786,4
113,309,13
791,831,7
552,862,7
9,85,13
22,866,13
553,428,9
292,188,25
406,460,59
552,839,32
628,979,32
968,285,13
524,19,33
331,67,21
715,363,27
467,49,26
992,124,37
193,625,58
826,112,18
73,25,43
35,809,55
285,625,53
221,768,20
687,745,31
593,625,19
808,905,54
278,246,31
824,382,45
493,939,17
504,367,17
99,25,36
762,0,41
263,579,44
138,818,30
193,445,78
285,311,48
240,75,68
240,25,73
634,656,28
826,4,9
940,839,10
511,866,10
552,403,14
102,402,67
410,26,30
968,432,29
344,793,26
386,393,54
64,504,16
64,745,11
501,75,35
467,31,23
501,973,17
450,361,72
198,312,29
258,236,55
450,67,33
342,794,23
113,722,15
35,124,40
156,6,25
840,722,43
193,31,59
600,702,14
114,788,19
276,708,23
442,685,50
806,419,24
411,216,48
173,311,16
472,265,51
63,865,40
472,60,26
404,652,25
335,658,31
850,705,61
73,242,9
807,655,91
870,927,8
338,859,30
141,239,39
807,756,74
493,43,7
941,750,13
571,393,20
708,236,11
277,702,19
968,756,81
173,756,36
882,726,36
571,685,29
347,354,16
29,421,33
856,745,45
882,697,38
552,246,30
131,658,5
303,655,99
407,236,26
570,793,63
865,786,16
303,504,53
35,312,20
326,837,13
213,110,8
638,722,10
65,809,15
762,246,31
563,788,43
659,216,22
232,382,29
411,865,54
180,750,36
346,801,26
760,640,56
106,726,36
611,38,31
263,259,18
291,471,32
35,458,36
431,67,32
194,592,24
729,25,41
803,853,33
501,173,27
760,454,41
129,831,24
473,403,19
368,329,31
209,216,42
73,454,37
491,756,83
35,173,31
512,658,20
193,787,56
703,625,33
138,471,26
628,779,22
434,797,20
732,520,84
99,957,10
385,843,7
979,567,10
437,375,18
596,786,36
892,607,55
180,82,19
571,686,26
410,656,21
429,236,14
968,393,74
948,656,12
542,182,20
922,527,25
347,471,35
193,632,42
108,750,55
404,0,45
133,259,21
156,655,89
406,483,63
131,815,22
628,207,60
306,382,28
850,242,13
173,543,28
710,708,28
303,459,59
412,655,47
467,750,24
326,426,22
710,67,38
406,864,35
240,745,62
278,216,21
473,109,14
807,207,59
277,745,19
263,909,34
146,940,28
865,809,21
113,471,42
491,655,100
596,459,30
240,278,36
193,25,50
432,685,54
691,905,59
703,905,44
434,390,13
143,640,60
171,349,11
73,596,13
862,815,9
292,787,9
534,19,4
847,929,9
411,617,24
493,458,35
404,543,56
411,393,80
138,6,25
861,640,23
213,418,25
760,889,41
811,49,35
628,390,35
238,471,78
628,91,48
79,801,69
491,216,44
137,102,25
137,788,68
342,470,24
411,432,35
404,625,49
240,236,90
845,790,66
753,745,27
700,67,33
137,223,74
156,506,31
79,793,43
280,96,45
830,790,30
845,124,52
240,26,84
103,822,36
504,756,29
1,523,9
931,312,10
703,390,8
922,786,42
563,447,25
501,640,49
813,678,19
143,973,35
968,367,69
934,645,28
102,361,38
931,236,30
209,367,15
63,743,59
64,625,30
691,655,80
73,50,22
934,25,38
386,787,44
746,843,10
332,573,8
240,91,69
73,367,54
412,366,28
455,651,18
73,430,34
922,216,20
807,686,73
751,830,65
450,790,83
240,367,84
411,265,84
429,248,20
808,686,6
99,468,11
282,729,14
399,699,9
879,567,12
648,905,24
141,17,19
958,432,18
826,986,16
172,726,41
457,745,37
156,239,59
596,25,30
922,393,52
278,207,45
570,786,76
138,38,44
406,865,43
411,91,60
845,745,45
791,109,36
808,973,27
192,492,31
412,823,12
936,543,41
760,25,47
310,402,19
987,534,41
751,756,108
791,685,32
552,790,8
659,632,40
275,573,22
146,430,33
601,118,18
850,625,55
850,889,41
659,786,54
520,686,17
146,726,51
258,454,32
840,726,36
861,26,25
131,931,8
205,235,7
211,202,16
596,527,19
277,56,16
253,759,19
278,743,46
209,625,66
240,683,34
968,786,64
701,927,16
659,750,38
830,625,28
282,390,38
146,719,27
710,809,19
924,786,23
347,685,29
922,37,25
95,236,14
411,236,81
275,60,36
50,790,31
263,745,47
987,873,43
934,787,44
864,745,38
359,265,30
146,905,61
143,865,41
691,573,53
220,726,27
640,655,31
992,390,24
194,418,22
811,543,24
760,26,58
146,124,38
850,25,47
326,223,43
64,124,18
753,236,24
865,393,26
410,905,38
466,112,14
450,445,101
403,773,14
231,315,19
615,613,7
680,169,14
879,239,15
760,607,51
276,750,27
406,830,33
512,163,18
240,830,53
156,306,22
501,790,50
808,59,44
132,479,20
501,31,49
865,743,19
432,109,58
412,610,17
156,113,61
782,31,66
63,756,73
386,865,28
278,504,31
108,459,45
864,640,27
102,685,58
143,484,48
936,483,36
295,971,22
400,361,15
969,354,61
238,801,66
968,216,32
938,207,19
850,483,57
437,818,30
992,786,47
807,575,50
35,773,36
442,875,18
729,397,5
936,504,20
659,543,63
751,173,72
780,614,15
408,607,9
56,541,11
605,91,9
865,787,16
408,790,16
220,223,23
406,128,26
108,935,63
35,640,53
493,640,52
840,859,57
904,49,33
922,865,26
807,761,16
285,905,64
512,947,26
258,430,29
850,471,78
285,756,68
491,265,80
252,543,15
936,573,39
193,432,21
156,428,32
132,514,29
404,26,52
342,874,19
137,139,37
347,309,6
922,790,46
35,367,55
282,149,64
864,543,33
491,801,79
691,993,24
457,607,52
830,454,14
806,25,30
258,31,47
934,65,34
563,944,23
933,402,15
99,356,13
429,277,8
146,312,18
830,124,16
830,631,19
258,311,41
958,809,58
137,853,43
11,772,32
223,859,25
506,60,36
303,787,65
570,543,85
263,726,54
988,91,25
459,109,29
338,265,32
751,265,105
347,859,22
258,460,44
108,743,54
544,655,25
472,309,33
279,454,15
425,724,26
691,787,46
64,809,33
210,361,26
532,107,16
982,470,16
64,458,14
335,259,29
432,745,18
406,685,78
439,998,37
827,370,24
450,6,16
432,445,57
15,995,18
504,91,21
347,907,8
892,510,13
808,879,30
386,935,56
411,31,73
160,25,38
410,393,35
439,182,39
864,65,14
143,773,43
73,745,32
760,859,22
892,458,43
850,596,17
156,948,21
406,91,49
493,471,74
406,632,45
732,573,92
442,655,65
470,492,26
79,484,47
108,65,41
281,458,41
292,809,7
922,797,26
628,460,58
146,0,46
609,801,26
240,575,72
410,708,20
173,573,26
156,159,47
751,367,96
432,124,25
958,719,32
659,790,20
806,658,26
103,354,37
137,573,64
434,889,24
695,331,18
404,596,11
176,385,9
239,265,10
803,234,27
936,25,26
344,459,33
958,397,11
214,37,8
280,125,19
193,173,37
252,745,34
491,483,70
934,367,49
729,124,37
143,312,27
879,655,45
864,573,31
732,746,37
808,947,18
411,809,75
628,801,71
406,573,46
512,750,46
840,309,41
141,393,48
282,386,17
211,658,18
108,25,45
501,390,23
143,246,45
596,31,39
958,607,51
73,390,26
64,484,19
240,607,77
782,75,52
100,909,36
782,733,20
552,889,30
659,273,61
511,786,19
29,208,25
553,492,38
455,436,22
240,640,82
35,705,58
924,82,12
282,265,75
856,573,38
252,215,19
35,979,24
281,793,42
282,865,45
434,865,20
700,17,18
592,421,10
344,59,8
714,786,12
239,393,9
568,363,16
493,52,11
193,454,44
946,109,51
682,31,10
128,567,17
793,520,12
285,575,44
11,535,8
411,460,70
968,655,42
570,458,62
749,708,33
806,59,23
146,831,25
934,207,46
732,745,68
806,831,14
992,265,61
615,31,16
285,75,40
334,31,26
477,515,6
501,864,22
628,149,61
108,393,61
992,797,31
137,67,67
703,91,21
238,25,47
553,965,35
518,788,50
281,686,71
408,685,30
472,726,28
958,864,29
958,460,53
386,645,28
862,60,36
434,839,4
571,459,4
751,570,15
311,91,12
142,866,7
282,801,74
491,65,56
411,820,36
406,790,25
210,59,30
106,113,28
968,790,30
691,109,69
281,655,89
804,655,60
102,837,19
807,520,56
160,211,16
922,973,13
457,393,64
493,25,43
63,632,42
35,790,16
411,793,57
171,234,21
850,655,87
258,273,51
491,607,64
143,124,47
764,801,31
50,367,32
137,17,52
360,419,26
659,901,19
893,543,17
491,484,57
491,640,69
892,935,69
807,973,28
691,801,59
491,385,21
515,318,19
542,162,14
971,382,14
68,788,18
568,529,16
383,470,7
6,139,12
450,786,79
63,265,70
282,454,49
596,361,29
326,620,10
238,607,51
143,815,31
708,573,7
408,393,21
35,59,36
922,236,53
442,625,36
431,788,33
434,787,36
793,445,35
193,575,49
850,575,46
347,655,44
691,745,29
958,797,37
515,592,22
850,864,29
922,361,35
108,607,49
11,242,25
76,445,38
432,801,48
516,223,11
282,273,68
303,750,69
937,91,10
493,864,25
732,367,90
364,831,13
751,386,47
232,872,20
193,793,43
156,879,44
804,67,13
605,935,12
141,708,24
491,173,47
491,797,50
344,575,32
936,246,20
194,421,34
428,382,18
892,658,17
192,985,26
695,750,33
63,625,58
285,216,19
659,719,33
432,543,44
659,85,49
830,207,28
506,309,43
35,432,15
491,645,50
432,632,21
407,708,15
992,207,49
344,75,28
429,486,26
282,483,65
73,993,27
282,458,47
746,859,12
811,613,23
240,958,26
50,655,61
240,573,86
137,428,41
73,543,58
762,75,32
552,801,55
934,337,16
924,17,20
732,645,69
282,430,46
359,873,23
278,830,17
412,375,9
263,129,10
845,729,15
138,905,14
281,91,45
344,631,32
936,361,25
830,520,25
193,797,40
715,956,30
