edge_1,edge_2,length
46,73,6
14,3,12
34,4,3
39,25,8
92,19,9
40,93,7
66,20,8
67,75,6
66,24,11
71,70,9
10,5,4
84,27,7
91,40,6
86,61,9
86,88,8
93,57,9
94,23,10
0,70,9
62,44,8
5,74,7
50,21,9
4,71,10
57,28,9
15,57,6
89,52,3
62,58,10
16,4,5
73,74,4
9,34,9
76,52,8
17,65,3
10,53,6
52,65,8
88,64,9
36,82,7
19,45,7
49,35,9
71,54,11
93,44,8
83,63,8
36,26,9
46,98,6
8,28,12
90,2,5
51,93,4
34,29,8
54,5,5
51,19,9
71,77,10
49,93,6
76,76,7
57,79,6
14,24,19
98,3,7
39,37,9
77,19,10
43,59,8
62,39,10
7,22,8
16,53,6
37,27,5
52,52,8
57,30,8
46,93,6
54,10,2
86,31,8
1,1,6
50,75,6
17,14,7
8,14,9
54,66,6
20,50,8
77,84,8
52,14,9
60,87,5
61,15,8
61,54,6
82,74,6
45,82,6
20,51,7
54,19,12
46,27,6
7,59,6
14,13,10
6,69,8
33,13,8
60,10,6
50,94,5
84,16,4
51,70,5
50,4,8
57,94,6
21,68,7
74,3,5
77,87,8
22,90,7
68,30,11
74,72,4
51,34,7
95,8,7
56,94,5
97,64,7
23,26,8
94,9,9
54,71,6
89,7,10
4,76,8
89,3,9
71,24,13
39,0,3
22,98,3
43,26,6
24,80,2
9,7,10
24,58,10
54,99,7
33,48,9
86,43,10
35,38,5
6,5,3
61,32,6
55,51,7
18,20,4
4,9,7
11,31,7
61,22,8
89,61,6
16,51,7
48,27,6
60,47,6
59,60,6
38,39,4
55,90,7
72,25,7
25,69,4
8,64,11
85,61,8
21,35,3
88,65,9
2,61,5
40,41,7
11,27,7
66,64,6
98,46,8
78,80,5
82,48,7
15,52,8
1,42,3
92,41,9
25,38,5
55,82,5
87,32,8
28,4,6
74,2,7
76,91,7
49,33,9
83,68,5
69,32,6
66,17,4
72,34,11
60,2,5
95,24,13
92,28,9
10,65,7
2,67,4
42,56,8
24,95,5
58,50,7
13,71,2
80,31,4
70,45,4
68,21,6
1,97,7
70,92,7
1,52,7
32,52,6
88,58,9
63,0,8
38,47,7
17,18,8
29,59,8
80,86,5
74,85,8
84,7,9
26,87,4
69,41,7
16,96,8
40,77,7
73,54,11
67,42,5
14,60,9
40,45,3
56,41,7
36,62,7
71,41,8
57,22,7
54,95,7
92,81,10
30,55,7
89,32,7
65,88,9
88,88,12
1,3,6
23,38,8
32,77,5
40,85,5
28,1,8
89,19,9
59,28,5
91,71,9
91,27,8
20,15,8
62,74,9
87,31,4
12,83,7
31,11,7
64,17,6
4,52,9
79,5,4
6,13,4
59,91,6
80,2,6
37,57,8
50,78,7
17,99,6
26,58,9
32,61,7
28,43,6
33,91,9
66,97,8
77,32,7
16,41,4
31,52,4
56,39,3
49,91,9
88,5,8
38,64,6
81,52,9
41,48,3
44,47,6
24,55,6
84,17,6
14,21,11
34,91,8
45,5,6
6,12,6
87,66,7
31,79,9
2,17,6
12,70,5
68,28,9
29,96,7
87,12,5
20,34,5
41,17,8
85,78,3
12,34,4
73,77,4
52,9,5
81,90,7
82,11,9
26,1,7
6,24,12
98,68,4
89,81,9
23,23,9
2,75,5
66,22,6
79,3,4
90,75,4
10,72,5
96,51,4
7,79,8
3,52,7
43,44,6
16,71,4
70,93,7
54,50,7
64,99,6
84,71,8
4,33,8
20,3,7
94,52,7
19,22,7
48,93,7
31,90,3
66,59,7
8,63,7
59,39,3
37,34,9
16,72,6
11,80,4
99,5,9
76,37,9
54,48,6
41,42,8
0,50,6
74,39,4
90,42,5
96,78,5
79,91,5
8,12,7
28,27,10
91,92,6
29,77,6
54,33,7
72,10,9
39,69,10
89,17,10
76,3,5
15,97,6
93,7,9
72,33,7
34,77,5
40,9,6
58,99,5
61,44,6
84,13,6
2,57,5
86,6,7
5,21,10
44,73,6
89,44,7
22,88,7
24,42,8
74,52,9
31,1,8
42,2,8
72,84,7
11,4,5
31,49,4
86,0,5
77,1,4
80,99,5
30,34,8
27,29,9
14,63,10
95,53,8
40,40,7
49,50,10
5,36,9
41,59,5
0,22,7
40,66,6
85,42,6
9,43,6
57,4,7
42,4,6
86,86,6
47,68,7
49,25,10
76,73,6
56,36,9
93,74,9
89,21,7
19,71,8
53,6,7
98,72,5
1,77,5
84,37,7
96,80,3
60,36,8
26,8,7
68,90,5
32,48,6
94,82,5
58,64,6
57,44,6
78,96,6
77,8,7
13,32,5
42,64,4
80,14,9
89,6,7
30,9,4
75,96,7
63,86,11
63,73,9
97,2,7
99,98,8
11,70,4
81,43,8
48,46,8
69,38,7
58,62,3
42,60,7
45,12,6
34,20,8
93,12,5
47,90,6
17,94,6
74,79,5
46,11,9
89,1,10
69,64,7
54,62,4
94,93,7
18,94,5
73,29,9
94,75,6
28,19,12
62,49,9
96,15,8
67,35,4
44,15,10
13,82,6
50,40,4
50,71,6
87,96,9
42,82,4
95,71,7
35,23,10
86,57,8
50,45,5
22,24,12
90,31,6
83,38,8
6,33,6
88,47,6
38,92,7
39,77,4
85,40,4
99,63,9
51,39,5
6,82,3
15,27,6
74,41,9
59,1,9
86,58,7
66,87,6
93,65,8
62,29,11
19,29,8
73,23,5
46,63,7
51,12,7
20,89,6
44,13,7
64,20,3
26,76,7
87,34,9
93,24,12
45,98,5
94,2,4
34,36,8
47,18,6
71,92,9
32,6,6
87,92,5
13,42,7
78,41,7
14,79,12
33,12,7
69,13,4
20,98,6
70,5,6
21,90,8
81,91,6
48,96,8
28,34,10
82,57,7
3,83,7
99,65,11
16,48,2
23,49,2
24,64,8
32,51,6
29,97,6
54,41,5
69,6,6
14,98,8
31,74,6
47,5,5
49,5,7
61,33,7
25,75,4
24,1,9
46,0,5
23,67,7
89,22,5
43,3,10
15,96,8
9,69,7
15,72,5
10,6,6
49,9,4
47,58,6
33,43,9
18,9,5
79,61,8
43,30,8
3,10,5
59,16,5
72,3,11
14,48,10
93,76,7
75,50,8
92,6,8
73,83,7
67,33,2
48,17,7
97,65,4
69,76,5
40,96,6
2,14,3
19,1,8
52,34,3
24,11,10
99,49,11
22,70,9
44,16,7
79,18,8
47,21,2
43,89,3
94,41,9
97,68,5
36,20,10
46,5,5
86,19,9
73,36,8
29,49,8
63,60,11
26,49,8
12,39,7
89,34,6
84,61,7
18,67,8
23,33,8
23,24,12
4,74,8
47,81,7
43,68,7
26,97,6
12,32,4
34,86,9
63,37,12
6,18,9
39,2,7
0,76,7
26,22,4
3,5,9
64,87,9
28,88,7
71,98,9
16,45,6
30,13,3
69,31,8
47,65,7
37,20,7
97,93,6
39,86,9
57,58,7
15,70,6
0,31,4
77,18,9
70,46,2
46,77,5
54,2,5
72,99,7
9,32,6
63,66,9
95,2,8
12,48,8
40,5,4
27,3,9
87,16,6
82,85,4
8,71,8
0,58,7
46,44,5
27,39,6
1,48,8
87,18,6
21,36,3
7,23,4
70,37,6
98,43,9
7,19,8
19,38,6
9,66,2
1,67,8
69,20,10
61,16,3
65,86,7
78,4,3
35,13,4
76,80,6
72,24,12
19,86,10
39,80,7
41,89,6
44,35,8
64,32,8
69,81,9
11,7,1
59,98,4
3,90,9
87,15,8
21,5,8
47,96,7
22,22,8
29,94,7
41,68,5
87,25,8
96,92,6
75,77,8
87,82,4
24,89,9
35,77,1
84,0,2
23,70,7
39,57,7
56,29,8
88,35,8
79,87,6
66,65,7
49,60,9
97,44,7
23,61,5
33,38,7
79,56,8
20,26,6
96,36,7
2,54,6
6,73,5
22,41,9
15,58,8
18,58,5
44,45,8
95,50,8
4,28,9
58,83,7
12,89,2
20,11,7
18,87,5
44,3,6
65,71,4
61,18,8
78,75,2
16,26,5
22,83,5
13,5,7
61,20,10
95,33,6
76,82,4
74,20,9
74,74,5
21,87,8
60,5,6
26,70,7
5,97,8
44,52,9
0,67,7
88,78,9
93,75,10
97,77,6
91,22,8
42,5,6
94,47,7
44,46,8
42,14,7
49,88,8
49,14,9
67,18,7
15,2,6
73,86,5
54,92,9
86,48,10
52,35,3
75,34,9
95,83,9
45,21,5
80,38,6
72,20,10
19,17,6
74,1,5
69,10,4
44,1,6
43,88,8
56,35,5
78,27,6
1,11,9
37,94,6
22,78,6
25,19,9
79,93,2
81,4,4
78,34,8
15,78,6
93,23,10
48,78,7
78,26,2
84,40,5
27,25,7
63,5,9
7,47,5
38,86,7
95,49,7
64,39,7
59,86,6
48,88,9
1,79,6
33,29,9
92,52,9
86,24,12
69,53,7
69,96,8
99,23,10
2,46,6
91,70,5
40,17,2
94,3,6
82,44,8
60,91,4
10,52,7
83,55,10
45,50,10
72,61,7
15,41,6
17,52,9
11,37,8
2,5,1
40,26,7
37,63,6
67,69,7
76,92,5
81,97,9
68,38,6
12,73,6
52,24,11
95,37,5
87,64,4
90,33,7
20,84,5
52,2,6
18,56,9
0,16,6
24,31,6
27,11,10
52,73,5
36,53,8
55,52,9
9,26,3
2,98,4
72,23,11
85,25,5
97,31,7
29,67,7
15,11,10
98,33,5
8,40,7
73,40,8
16,55,4
94,61,7
6,70,7
82,56,10
65,69,7
43,41,7
23,73,8
15,8,6
81,45,7
72,41,9
75,52,8
85,41,9
20,42,7
89,54,11
67,50,6
93,84,7
31,17,1
25,10,6
91,79,10
21,6,6
27,24,10
76,93,7
34,71,8
23,19,4
50,15,10
69,75,8
85,33,3
78,63,6
81,83,8
6,21,2
35,19,11
41,95,4
3,82,3
33,41,8
43,66,7
24,21,3
5,48,10
29,85,4
0,0,5
53,4,9
91,63,4
36,44,9
68,42,9
44,44,7
48,87,6
2,33,5
19,40,7
4,46,8
89,40,8
22,82,4
47,11,7
68,47,6
85,0,3
85,59,6
58,54,7
48,85,9
74,49,8
40,48,5
61,95,6
69,15,9
39,36,7
75,5,7
78,14,9
9,27,8
25,68,5
39,78,9
7,96,9
66,72,3
39,64,9
37,5,4
38,26,7
62,48,10
61,58,10
87,86,7
12,27,3
78,39,3
2,35,5
57,3,6
60,1,9
75,41,6
84,57,7
88,16,5
49,92,12
47,87,4
81,5,1
61,2,7
82,75,1
60,31,3
75,56,9
82,59,7
23,31,8
26,59,6
8,42,11
7,2,6
40,84,6
24,38,7
87,83,5
94,45,8
69,57,7
66,89,6
36,65,8
80,45,6
18,36,5
18,76,7
21,84,7
71,74,10
72,36,6
47,71,3
82,16,8
66,95,7
12,75,6
29,79,10
27,18,8
25,92,6
17,6,4
95,42,7
60,95,7
62,57,8
82,96,7
65,28,6
58,21,3
18,59,6
92,57,6
93,85,6
65,74,6
33,93,8
42,65,5
48,7,9
53,92,6
38,44,6
49,67,12
30,33,2
8,44,8
99,86,10
95,54,12
96,41,5
70,17,6
6,96,10
2,74,5
36,58,8
15,10,3
71,73,7
71,15,11
76,48,8
55,30,11
60,34,8
62,56,10
43,19,12
37,50,8
43,54,11
48,56,11
74,60,2
3,56,7
33,5,6
23,79,9
60,4,9
1,65,6
16,9,3
28,93,7
75,30,10
56,27,7
54,83,9
31,64,7
3,20,6
37,4,6
31,96,8
29,84,5
53,14,5
36,3,10
79,39,5
67,77,5
62,24,14
88,21,8
67,87,7
40,15,10
34,78,3
93,69,5
58,70,5
57,51,6
75,33,5
67,82,5
54,44,6
92,83,6
87,56,11
67,13,5
84,68,5
50,74,5
1,4,8
14,2,12
10,87,5
0,95,8
40,53,7
24,35,5
67,2,5
69,50,3
10,62,2
52,26,3
41,54,4
25,34,5
44,93,7
84,26,2
56,20,8
28,22,9
72,21,7
83,17,11
31,35,5
73,76,6
54,15,5
35,90,9
75,26,5
43,90,6
81,30,10
4,79,7
44,87,9
16,84,4
66,91,5
5,24,15
52,25,4
58,91,6
56,72,6
65,22,8
60,28,11
79,26,8
48,22,8
44,61,6
0,93,6
94,14,7
91,13,8
58,87,6
35,85,8
98,63,5
18,8,8
60,85,6
89,85,7
99,80,7
91,57,6
63,22,13
19,73,7
54,14,8
45,74,8
8,31,6
87,11,11
52,54,9
52,44,4
64,40,4
72,66,8
81,82,5
5,43,7
70,75,4
31,54,8
95,61,6
18,45,9
11,54,8
48,90,8
45,94,5
56,17,9
92,18,7
21,10,7
96,88,8
64,6,9
73,5,6
68,17,9
41,80,3
5,4,10
15,76,5
17,64,7
41,10,2
41,6,7
10,96,9
48,77,8
78,6,4
37,28,9
74,23,8
21,97,7
15,73,5
94,24,11
5,17,10
68,85,6
36,9,9
57,62,5
75,23,9
93,47,5
6,43,8
62,84,10
12,5,2
94,1,7
80,27,8
70,68,6
46,52,5
54,1,9
37,49,2
34,57,8
70,88,4
9,12,6
72,13,6
67,53,8
29,55,5
5,34,11
88,98,8
91,41,9
7,60,6
36,48,8
81,49,10
66,10,6
92,54,9
9,55,8
5,61,8
10,25,1
0,10,5
42,8,6
64,73,7
39,31,7
93,26,9
1,74,1
30,95,4
47,92,4
21,92,2
45,80,4
44,14,8
98,69,4
34,27,5
30,2,7
83,19,11
60,30,10
88,82,7
10,99,5
46,12,4
7,97,8
66,84,8
52,13,2
66,6,8
2,87,7
24,5,4
51,36,6
44,20,8
28,81,7
81,11,10
28,44,5
29,17,6
90,5,6
17,60,10
48,43,7
4,60,8
80,61,4
70,61,6
37,58,8
12,62,2
40,59,7
80,21,1
48,32,7
84,30,7
63,35,9
34,79,10
5,95,5
81,31,8
93,22,8
3,26,5
90,10,5
4,30,10
79,76,4
69,17,9
18,99,6
74,29,5
92,88,4
92,84,9
27,74,6
40,3,9
41,29,7
22,69,7
40,19,10
82,15,10
33,76,6
58,29,7
89,33,5
29,43,8
43,31,3
6,76,8
17,13,8
38,14,5
0,71,7
61,74,5
35,97,8
94,37,10
79,74,1
8,46,7
39,91,3
28,74,6
19,58,9
58,59,4
30,87,6
91,37,8
51,96,7
90,25,6
88,31,5
54,70,6
49,39,10
18,93,7
51,60,3
65,80,6
79,60,1
99,58,9
44,43,10
19,55,9
23,68,9
65,8,5
95,78,6
18,81,5
61,85,9
46,65,4
49,0,5
52,93,6
74,12,6
71,63,9
69,79,9
60,16,5
32,83,6
67,97,9
51,64,8
25,73,3
56,5,5
17,24,12
17,67,8
80,94,5
41,27,7
11,91,5
0,97,9
84,94,2
78,73,1
1,26,9
44,7,5
10,29,6
62,69,9
56,15,10
18,10,3
43,60,9
62,47,7
3,71,8
99,74,9
0,27,7
23,48,9
62,73,8
91,31,4
68,31,8
38,99,3
35,27,9
35,60,4
79,31,4
30,77,5
96,76,2
99,3,11
77,95,5
88,67,4
36,23,10
18,31,8
90,1,6
25,52,6
77,52,8
20,65,6
20,77,4
52,39,7
52,41,5
75,0,5
7,9,7
21,3,7
76,53,3
46,61,4
84,58,8
50,42,5
87,62,7
59,47,6
29,37,9
42,32,7
13,30,4
91,95,8
76,11,11
47,42,8
73,6,3
38,61,6
45,79,11
78,5,3
59,88,8
32,86,5
3,80,7
23,3,10
98,30,8
98,91,7
46,62,4
31,38,8
33,88,8
24,52,6
96,83,8
38,8,5
38,30,8
94,49,10
44,57,8
81,55,1
49,87,9
89,79,10
90,38,9
18,48,5
42,36,10
90,99,7
59,29,8
4,99,10
97,51,4
54,7,11
71,8,8
65,78,5
68,2,4
23,98,10
72,43,4
12,28,9
55,61,8
22,43,6
52,53,5
83,56,12
28,50,8
32,17,5
43,15,9
34,32,6
90,8,8
48,81,1
59,22,7
73,13,4
86,4,9
39,40,6
47,28,8
49,89,12
69,22,4
10,83,7
24,86,6
70,24,12
32,34,6
20,82,6
80,1,8
76,75,5
55,16,9
19,77,7
63,75,8
58,0,5
61,91,6
39,46,7
68,94,6
58,69,6
86,52,7
99,30,10
5,23,9
20,46,7
11,19,8
92,43,9
57,56,8
70,3,5
2,28,8
96,47,2
82,97,11
84,70,1
57,5,6
95,86,6
39,66,4
71,18,9
16,90,5
62,45,9
30,17,8
48,97,10
52,48,7
22,49,4
56,63,8
67,24,10
35,54,9
1,54,8
0,28,8
39,50,5
73,62,1
5,12,9
86,12,6
30,72,6
38,97,8
61,3,5
39,47,7
37,73,6
41,88,8
26,72,1
97,67,8
11,71,6
89,83,10
10,94,5
66,37,7
49,24,10
28,5,8
14,64,9
1,89,7
24,74,4
15,42,6
36,25,8
71,30,11
29,27,6
14,34,13
12,86,6
87,67,8
48,19,12
21,2,7
52,97,9
69,97,6
57,52,8
85,99,6
63,7,11
90,57,9
70,58,8
90,34,2
63,51,8
66,14,5
26,41,6
98,65,4
4,17,8
52,79,7
0,17,5
2,32,3
2,9,8
40,44,7
78,48,6
67,49,7
77,43,6
95,79,9
57,96,9
47,40,6
20,32,5
60,89,6
66,81,8
55,93,9
35,10,6
61,68,7
31,94,7
14,4,13
64,24,11
33,63,7
77,96,8
20,38,5
21,73,7
26,29,9
36,10,7
36,38,9
15,95,5
25,2,2
10,4,6
62,26,11
96,39,3
83,3,10
3,48,7
60,94,8
18,64,7
18,85,6
43,70,8
67,57,7
51,5,7
94,35,2
17,76,8
13,90,7
48,0,6
38,90,7
44,56,8
78,18,1
9,41,9
81,13,8
77,50,4
4,13,9
75,86,9
9,21,7
88,75,8
71,33,8
19,93,6
78,44,2
74,8,6
17,51,8
0,99,5
49,34,12
63,92,9
86,51,9
32,45,6
15,56,9
52,70,2
22,89,7
29,76,8
41,76,6
18,25,4
46,64,5
5,13,7
8,10,6
97,82,3
46,67,6
22,63,6
12,97,9
47,94,5
90,98,8
95,43,9
79,22,5
43,98,9
86,62,6
54,27,6
24,45,8
59,78,5
70,82,3
13,53,4
3,42,3
1,55,5
91,32,9
97,62,6
63,2,9
19,59,7
8,19,13
84,65,6
1,62,7
51,35,2
90,49,10
76,50,7
99,0,9
26,46,1
8,50,9
65,65,7
7,3,6
41,34,8
29,41,7
75,54,10
87,0,6
56,90,8
2,15,8
53,1,2
85,6,5
29,21,5
18,71,5
47,41,4
82,99,7
37,11,8
11,5,5
17,92,8
36,18,8
98,75,2
45,29,9
54,8,9
83,15,10
12,35,6
91,23,10
28,76,9
40,23,8
10,1,8
46,75,2
74,84,9
49,95,9
19,4,7
46,15,8
22,11,10
23,5,8
31,97,6
31,59,6
94,98,4
83,78,7
22,81,8
58,42,6
38,4,7
64,49,7
42,22,8
68,12,3
91,2,6
70,95,4
55,44,6
40,51,6
30,89,8
43,95,7
71,22,12
66,41,7
3,3,7
28,82,7
84,78,2
7,54,7
36,54,10
11,57,7
84,55,7
8,58,5
14,49,14
70,87,5
89,38,8
63,56,4
51,42,6
16,98,7
87,98,3
12,24,10
87,19,10
85,80,6
36,34,7
89,27,5
24,27,9
87,48,4
75,64,8
77,2,8
65,1,9
74,70,10
97,27,7
15,7,9
43,75,7
26,71,6
78,3,8
96,4,6
96,17,8
18,66,6
43,48,7
93,87,9
88,53,9
17,11,8
11,21,5
65,11,10
70,19,9
80,7,8
67,52,9
77,79,6
22,14,7
34,46,6
98,35,5
25,90,3
76,17,6
82,21,6
93,39,10
4,15,10
53,70,8
78,46,3
91,43,9
16,65,8
75,55,8
83,60,10
91,61,7
79,94,5
22,56,8
47,1,6
75,12,5
54,82,6
58,85,3
79,40,5
9,3,5
76,1,5
49,98,10
65,77,6
36,2,4
72,78,9
95,93,5
93,15,12
59,81,8
58,44,6
10,92,7
61,66,2
49,83,9
2,63,4
39,28,11
36,52,8
71,57,10
57,88,5
44,39,8
17,98,6
92,86,2
68,72,5
92,10,6
73,53,7
61,24,13
51,10,6
14,50,9
33,72,7
98,59,6
55,27,4
85,51,7
90,24,12
99,81,8
57,54,10
88,6,8
45,59,8
51,63,4
16,36,6
71,39,9
71,17,11
47,9,2
51,62,6
2,68,7
76,64,4
82,12,5
11,53,5
83,50,9
95,59,9
28,17,9
70,77,4
19,56,4
59,36,9
22,87,5
79,83,5
46,82,1
91,69,8
87,36,7
64,67,8
94,15,11
39,8,4
4,35,9
73,80,4
0,82,7
1,8,7
32,29,8
23,20,11
95,22,9
14,20,12
8,76,7
29,80,4
98,81,9
35,93,5
51,92,6
41,53,7
62,82,5
34,22,9
32,32,6
36,80,5
61,48,5
86,49,9
45,99,5
70,49,8
13,81,7
54,64,6
56,55,5
45,53,8
61,10,4
15,47,3
23,25,9
36,60,10
25,7,8
30,59,7
88,11,5
65,41,9
67,37,9
82,89,6
65,2,5
47,12,6
37,48,8
0,60,5
91,60,8
27,38,9
2,64,5
27,46,7
91,45,6
32,73,4
60,73,8
92,34,10
21,4,3
54,13,4
79,17,5
73,85,7
41,96,9
21,81,9
30,64,5
58,30,7
95,75,8
72,83,8
9,2,7
52,75,6
48,25,5
66,75,7
53,48,6
59,82,5
44,28,10
74,73,5
12,49,7
31,98,6
50,90,8
6,99,6
84,93,1
17,32,10
79,58,7
39,93,5
61,21,6
28,46,6
15,50,7
21,48,8
27,90,9
29,9,5
34,48,9
51,56,8
16,33,6
50,51,7
54,42,9
93,4,9
38,18,6
40,43,9
59,62,2
53,34,7
46,45,7
65,43,5
56,10,4
59,72,7
43,11,10
50,8,7
73,93,7
45,1,9
46,16,1
55,5,8
28,23,11
29,12,6
1,94,5
18,21,6
52,92,7
36,4,2
63,91,9
89,41,8
44,40,5
47,93,4
53,27,6
83,86,12
37,71,7
80,22,10
48,62,6
9,62,5
32,16,4
16,17,7
63,39,7
71,47,8
46,30,7
20,74,5
8,82,8
90,89,9
76,58,8
27,51,7
14,33,12
71,2,5
71,50,11
50,3,9
95,32,9
6,66,6
70,65,6
25,35,6
16,34,7
83,40,9
21,14,8
86,45,9
20,62,4
14,43,11
73,2,5
14,37,14
70,84,7
66,50,5
8,45,8
69,23,8
79,73,6
25,3,7
94,28,3
17,70,8
46,2,5
54,3,9
30,86,6
38,12,5
88,3,9
31,48,4
98,95,2
24,2,8
20,99,4
66,5,6
46,19,7
23,30,8
59,11,9
8,83,7
43,23,9
23,42,10
16,7,9
21,12,8
99,87,10
94,87,9
77,67,8
90,90,6
99,12,8
18,80,5
10,40,7
50,38,7
94,7,8
5,56,10
88,51,8
39,63,5
86,1,6
84,12,5
90,74,7
56,14,6
23,63,6
72,53,8
4,23,8
89,43,6
91,50,7
16,56,7
0,56,6
95,55,4
5,54,14
33,54,11
76,45,7
94,33,7
54,31,8
62,7,11
40,25,5
90,30,10
89,89,8
74,7,9
85,16,5
88,9,8
25,77,6
27,34,11
48,95,7
97,86,5
6,15,12
9,75,5
66,83,4
46,26,6
89,67,9
53,63,6
84,74,2
57,72,4
3,17,6
48,42,6
26,92,6
59,4,6
86,46,9
17,8,8
23,65,9
62,42,6
91,1,7
12,65,5
50,0,5
33,60,7
58,60,7
84,53,4
51,15,10
84,5,2
39,92,7
34,73,4
68,51,7
21,91,3
81,32,6
0,39,6
0,81,9
40,47,4
70,48,5
69,70,4
81,37,9
9,57,7
2,85,2
78,21,6
43,97,9
31,71,6
54,97,10
90,76,6
45,27,7
79,97,7
25,89,3
52,20,9
61,64,8
56,34,9
79,69,7
37,87,4
36,78,9
51,80,6
83,84,9
75,4,9
5,39,5
29,16,7
72,6,7
69,5,5
93,89,7
14,47,9
36,70,8
31,76,3
48,12,6
97,76,8
8,5,7
1,16,6
69,40,7
70,64,7
72,85,6
77,27,8
51,11,7
25,65,6
27,41,8
27,32,9
72,40,6
60,59,8
85,74,3
82,31,6
63,69,9
91,39,9
87,54,12
37,0,6
98,42,1
71,40,9
69,91,4
66,47,6
19,49,7
41,36,7
4,54,11
99,45,11
11,84,3
42,90,7
20,67,6
34,10,3
90,35,7
37,70,7
43,86,7
81,84,9
37,76,8
15,32,7
64,90,6
59,95,6
32,88,5
84,63,4
96,64,5
77,49,9
22,18,5
26,94,4
45,58,9
95,40,7
30,14,9
27,80,5
83,94,9
67,6,4
2,37,9
1,50,4
1,19,9
60,37,7
91,34,9
21,23,10
72,64,7
81,79,8
29,52,8
82,2,6
79,51,6
14,39,11
69,18,7
85,98,5
79,79,6
31,99,6
75,78,6
88,36,11
80,78,8
88,32,8
29,33,7
10,91,5
91,10,7
45,10,8
66,13,4
19,23,5
60,96,7
52,89,5
14,68,11
13,98,6
65,83,4
48,37,10
58,16,5
44,11,7
6,90,6
6,87,7
36,33,5
5,58,7
48,47,9
11,9,5
4,59,8
84,73,3
3,36,9
75,6,7
1,23,8
19,87,9
25,79,7
77,4,4
66,8,4
86,95,4
29,56,9
3,35,7
2,51,6
46,80,3
82,5,7
20,73,6
91,58,10
0,42,7
41,41,5
23,74,5
42,71,9
94,53,7
64,7,11
44,0,2
90,18,6
61,90,8
58,90,2
78,8,4
86,55,5
14,54,10
6,35,4
57,32,7
92,68,8
29,20,11
22,26,6
95,21,8
81,75,6
55,70,10
10,77,7
22,79,6
32,30,8
2,21,2
18,83,3
3,39,6
3,72,6
42,53,4
35,75,6
53,89,5
48,72,5
33,32,7
3,98,2
30,88,8
63,72,10
20,64,7
46,51,8
77,69,9
73,8,3
69,71,6
76,10,7
92,99,6
82,49,8
73,44,6
57,83,5
67,26,4
0,59,3
4,39,8
34,61,8
10,66,5
63,36,10
52,28,9
32,5,8
52,91,3
91,0,6
58,6,7
38,9,9
97,3,7
20,70,6
17,96,8
22,17,5
63,25,9
66,34,8
8,1,9
94,22,8
28,69,6
61,63,3
7,52,7
91,3,10
64,78,8
64,54,11
79,6,7
96,61,4
96,18,6
32,9,7
31,70,6
43,33,8
17,9,9
87,35,6
38,46,5
38,27,7
58,66,4
48,60,6
57,82,5
34,70,7
80,82,8
27,91,6
73,9,7
19,46,6
6,27,8
67,38,8
66,25,7
56,49,7
40,50,8
85,56,9
17,46,8
33,47,8
74,47,8
26,28,7
17,54,12
13,49,9
22,50,7
96,77,5
71,75,10
50,24,13
66,86,7
93,66,9
86,54,12
76,71,8
99,18,10
12,15,9
53,79,8
57,99,7
64,29,8
44,21,8
33,26,8
84,23,8
61,26,4
63,45,11
12,95,6
27,22,10
2,69,8
56,31,9
92,93,7
96,0,5
29,5,7
69,36,7
55,31,7
93,21,6
6,86,6
53,36,8
32,20,5
34,0,7
80,57,6
36,72,8
25,16,6
65,90,6
70,52,7
2,62,6
72,63,7
49,57,9
74,50,3
57,84,6
59,10,2
72,89,7
23,97,6
69,65,5
95,4,6
40,11,8
89,99,8
51,28,10
20,23,8
43,9,8
82,38,8
21,25,8
90,40,5
96,31,7
65,95,7
96,70,6
75,10,3
34,83,7
48,92,7
13,4,3
5,47,8
85,47,6
55,29,9
15,81,1
9,60,5
90,32,7
68,20,9
46,14,8
79,4,8
26,5,5
26,27,7
48,45,8
25,20,7
71,10,5
71,52,9
86,63,7
11,59,6
29,42,10
87,57,10
0,53,2
90,50,10
92,4,7
44,71,9
87,6,4
91,94,6
37,72,7
62,3,11
5,71,9
76,5,8
36,85,6
70,6,7
78,20,5
65,12,4
75,46,6
96,68,8
64,86,9
57,89,7
50,6,7
99,72,11
41,86,7
67,99,5
30,4,5
80,46,7
42,30,7
45,62,5
81,46,7
75,31,5
84,82,3
11,92,7
7,53,4
99,31,11
35,67,5
50,55,7
66,71,6
19,68,7
40,63,7
61,87,8
81,28,8
76,6,8
39,81,7
69,92,8
67,25,7
24,29,8
37,55,6
87,55,6
0,9,9
81,53,6
5,32,8
82,93,6
30,5,7
12,77,6
36,28,10
32,95,3
88,80,7
52,16,5
40,74,7
72,22,3
81,9,10
89,78,7
56,65,6
83,7,12
8,70,7
23,35,5
99,27,7
89,87,5
86,33,7
43,96,8
6,60,6
53,10,5
58,15,7
7,51,6
7,43,7
9,85,8
1,87,8
8,95,8
34,92,7
70,62,6
22,91,7
7,83,7
72,30,10
46,92,6
94,72,7
99,15,12
68,29,7
84,38,4
66,53,1
87,59,9
65,85,7
92,55,1
66,82,6
97,63,5
43,57,10
77,31,6
59,48,7
60,41,9
14,40,11
68,71,6
42,92,1
57,16,2
32,25,6
7,95,6
19,75,8
55,92,6
45,13,7
37,32,8
7,82,5
21,99,4
84,72,3
21,7,7
14,23,14
45,6,3
87,46,5
62,16,8
63,77,10
15,34,9
31,19,10
59,32,8
44,27,6
26,96,9
33,14,8
57,53,4
