edge_1,edge_2,length
67,75,6
15,44,4
38,3,9
83,1,10
65,70,9
65,68,8
62,88,10
44,37,10
61,30,9
34,29,8
17,65,3
94,23,10
71,70,9
71,54,11
71,77,10
36,26,9
86,88,8
86,61,9
90,2,5
0,70,9
88,64,9
91,40,6
19,45,7
46,98,6
84,27,7
73,74,4
89,52,3
93,44,8
93,57,9
51,93,4
51,19,9
52,65,8
14,24,19
57,79,6
15,57,6
50,21,9
76,52,8
62,44,8
49,35,9
10,53,6
36,82,7
8,28,12
54,5,5
5,74,7
98,3,7
4,71,10
57,28,9
83,63,8
9,34,9
76,76,7
62,58,10
49,93,6
10,5,4
16,4,5
37,27,5
45,82,6
7,22,8
7,59,6
17,14,7
94,9,9
86,31,8
97,64,7
60,10,6
60,87,5
23,26,8
39,37,9
43,59,8
68,30,11
54,66,6
54,71,6
82,74,6
56,94,5
77,19,10
46,93,6
84,16,4
6,69,8
51,70,5
51,34,7
52,52,8
14,13,10
57,94,6
50,4,8
20,51,7
20,50,8
62,39,10
61,54,6
16,53,6
95,8,7
8,14,9
54,10,2
54,19,12
77,87,8
77,84,8
33,13,8
46,27,6
22,90,7
89,3,9
89,7,10
1,1,6
52,14,9
4,76,8
21,68,7
57,30,8
50,75,6
50,94,5
74,3,5
74,72,4
61,15,8
92,41,9
92,28,9
40,41,7
78,80,5
2,61,5
71,24,13
48,27,6
86,43,10
11,27,7
11,31,7
69,32,6
24,80,2
24,58,10
60,2,5
60,47,6
8,64,11
39,0,3
88,65,9
43,26,6
54,99,7
82,48,7
55,51,7
25,69,4
25,38,5
33,48,9
59,60,6
66,64,6
66,17,4
6,5,3
89,61,6
98,46,8
1,42,3
4,9,7
21,35,3
15,52,8
38,39,4
85,61,8
49,33,9
61,32,6
16,51,7
35,38,5
95,24,13
87,32,8
18,20,4
55,82,5
55,90,7
28,4,6
22,98,3
72,25,7
72,34,11
83,68,5
9,7,10
74,2,7
76,91,7
61,22,8
92,81,10
63,0,8
40,85,5
40,45,3
40,77,7
70,92,7
70,45,4
17,18,8
2,67,4
71,41,8
32,52,6
32,77,5
36,62,7
80,86,5
80,31,4
69,41,7
24,95,5
23,38,8
88,88,12
88,58,9
68,21,6
54,95,7
56,41,7
84,7,9
59,28,5
73,54,11
67,42,5
42,56,8
89,32,7
1,52,7
29,59,8
14,60,9
58,50,7
38,47,7
10,65,7
28,1,8
89,19,9
1,3,6
1,97,7
26,87,4
57,22,7
74,85,8
65,88,9
30,55,7
13,71,2
16,96,8
34,91,8
64,17,6
37,57,8
45,5,6
31,11,7
31,52,4
31,79,9
17,99,6
2,75,5
2,17,6
32,61,7
80,2,6
87,66,7
90,75,4
24,55,6
23,23,9
81,90,7
81,52,9
68,28,9
56,39,3
77,32,7
41,48,3
28,43,6
84,17,6
66,22,6
66,97,8
73,77,4
6,24,12
6,12,6
6,13,4
26,58,9
29,96,7
14,21,11
12,83,7
12,70,5
4,52,9
44,47,6
16,41,4
87,12,5
87,31,4
88,5,8
79,3,4
79,5,4
91,27,8
91,71,9
82,11,9
41,17,8
33,91,9
59,91,6
89,81,9
98,68,4
26,1,7
52,9,5
12,34,4
38,64,6
50,78,7
20,15,8
20,34,5
85,78,3
62,74,9
49,91,9
34,77,5
64,99,6
37,34,9
31,90,3
40,9,6
7,79,8
70,93,7
94,52,7
48,93,7
11,80,4
90,42,5
0,50,6
8,63,7
43,44,6
54,48,6
54,50,7
96,51,4
99,5,9
41,42,8
84,71,8
59,39,3
66,59,7
29,77,6
4,33,8
3,52,7
15,97,6
74,39,4
8,12,7
39,69,10
79,91,5
91,92,6
54,33,7
96,78,5
19,22,7
28,27,10
72,10,9
72,33,7
89,17,10
93,7,9
20,3,7
76,3,5
76,37,9
10,72,5
16,72,6
16,71,4
53,6,7
31,1,8
31,49,4
40,66,6
40,40,7
27,29,9
2,57,5
95,53,8
86,6,7
86,0,5
86,86,6
11,4,5
80,99,5
0,22,7
24,42,8
56,36,9
77,1,4
41,59,5
19,71,8
84,13,6
72,84,7
89,44,7
5,21,10
5,36,9
14,63,10
9,43,6
74,52,9
85,42,6
49,50,10
61,44,6
47,68,7
22,88,7
42,4,6
42,2,8
89,21,7
93,74,9
98,72,5
1,77,5
57,4,7
58,99,5
76,73,6
30,34,8
49,25,10
44,73,6
34,20,8
45,12,6
78,96,6
17,94,6
94,82,5
94,75,6
94,93,7
32,48,6
48,46,8
11,70,4
80,14,9
69,38,7
97,2,7
60,36,8
81,43,8
18,94,5
54,62,4
75,96,7
99,98,8
77,8,7
84,37,7
42,64,4
42,60,7
57,44,6
58,64,6
58,62,3
13,32,5
63,86,11
63,73,9
69,64,7
68,90,5
96,80,3
28,19,12
46,11,9
47,90,6
73,29,9
89,6,7
89,1,10
93,12,5
26,8,7
74,79,5
30,9,4
34,36,8
64,20,3
45,98,5
94,2,4
95,71,7
86,58,7
86,57,8
87,96,9
90,31,6
88,47,6
99,63,9
46,63,7
22,24,12
59,1,9
66,87,6
67,35,4
6,82,3
6,33,6
51,39,5
51,12,7
83,38,8
50,40,4
50,45,5
74,41,9
85,40,4
62,29,11
62,49,9
87,34,9
39,77,4
96,15,8
19,29,8
73,23,5
42,82,4
93,24,12
93,65,8
26,76,7
15,27,6
38,92,7
50,71,6
20,89,6
44,15,10
44,13,7
13,82,6
35,23,10
31,74,6
78,41,7
70,5,6
71,92,9
32,51,6
48,96,8
87,92,5
69,6,6
69,13,4
24,64,8
24,1,9
23,49,2
81,91,6
43,3,10
54,41,5
82,57,7
99,65,11
25,75,4
29,97,6
14,98,8
14,79,12
15,96,8
9,69,7
13,42,7
61,33,7
16,48,2
32,6,6
23,67,7
28,34,10
33,12,7
46,0,5
47,18,6
47,5,5
89,22,5
21,90,8
3,83,7
20,98,6
49,5,7
34,86,9
92,6,8
63,60,11
63,37,12
40,96,6
94,41,9
2,14,3
36,20,10
48,17,7
86,19,9
0,76,7
24,11,10
97,65,4
97,68,5
23,24,12
23,33,8
39,2,7
43,89,3
43,30,8
43,68,7
79,61,8
18,67,8
75,50,8
99,49,11
33,43,9
84,61,7
47,58,6
59,16,5
73,83,7
73,36,8
67,33,2
6,18,9
26,49,8
29,49,8
14,48,10
12,39,7
15,72,5
69,76,5
79,18,8
18,9,5
19,1,8
46,5,5
47,21,2
47,81,7
22,70,9
72,3,11
89,34,6
93,76,7
26,22,4
26,97,6
52,34,3
12,32,4
4,74,8
3,10,5
49,9,4
10,6,6
44,16,7
64,32,8
64,87,9
37,20,7
40,5,4
78,4,3
7,23,4
7,19,8
70,46,2
70,37,6
27,3,9
27,39,6
71,98,9
11,7,1
0,58,7
0,31,4
69,20,10
69,31,8
97,93,6
8,71,8
82,85,4
77,18,9
41,89,6
19,86,10
19,38,6
28,88,7
46,44,5
46,77,5
72,99,7
98,43,9
1,48,8
12,48,8
21,36,3
21,5,8
57,58,7
15,70,6
9,32,6
9,66,2
16,45,6
63,66,9
95,2,8
87,15,8
87,16,6
87,18,6
69,81,9
39,80,7
39,86,9
54,2,5
47,65,7
59,98,4
72,24,12
1,67,8
3,90,9
3,5,9
76,80,6
65,86,7
30,13,3
44,35,8
61,16,3
35,13,4
78,75,2
2,54,6
95,50,8
87,82,4
24,89,9
97,44,7
23,61,5
39,57,7
79,56,8
18,87,5
18,58,5
56,29,8
96,36,7
75,77,8
41,68,5
33,38,7
84,0,2
22,22,8
22,41,9
66,65,7
6,73,5
29,94,7
12,89,2
4,28,9
15,58,8
49,60,9
44,45,8
95,33,6
87,25,8
23,70,7
88,35,8
79,87,6
96,92,6
47,96,7
22,83,5
21,87,8
58,83,7
20,26,6
20,11,7
74,20,9
74,74,5
76,82,4
65,71,4
44,3,6
13,5,7
61,20,10
61,18,8
16,26,5
35,77,1
37,94,6
45,21,5
78,27,6
78,26,2
78,34,8
94,47,7
95,83,9
48,78,7
86,48,10
80,38,6
0,67,7
69,10,4
97,77,6
60,5,6
88,78,9
43,88,8
54,92,9
56,35,5
75,34,9
73,86,5
15,78,6
44,46,8
44,52,9
81,4,4
79,93,2
91,22,8
19,17,6
25,19,9
22,78,6
72,20,10
67,18,7
42,14,7
42,5,6
93,23,10
93,75,10
5,97,8
1,11,9
26,70,7
52,35,3
15,2,6
74,1,5
49,14,9
49,88,8
44,1,6
64,39,7
37,63,6
45,50,10
92,52,9
63,5,9
40,26,7
40,17,2
7,47,5
17,52,9
94,3,6
27,25,7
2,46,6
2,5,1
95,49,7
48,88,9
86,24,12
11,37,8
87,64,4
90,33,7
69,53,7
60,91,4
81,97,9
68,38,6
82,44,8
99,23,10
84,40,5
72,61,7
12,73,6
83,55,10
10,52,7
95,37,5
69,96,8
91,70,5
33,29,9
59,86,6
67,69,7
1,79,6
52,24,11
15,41,6
38,86,7
20,84,5
76,92,5
34,71,8
31,17,1
78,63,6
94,61,7
27,24,10
27,11,10
2,98,4
36,53,8
0,16,6
24,31,6
97,31,7
23,19,4
8,40,7
81,83,8
81,45,7
43,41,7
18,56,9
82,56,10
55,52,9
75,52,8
41,95,4
72,41,9
73,40,8
67,50,6
6,21,2
6,70,7
89,54,11
29,67,7
21,6,6
50,15,10
20,42,7
85,41,9
85,33,3
16,55,4
69,75,8
23,73,8
91,79,10
25,10,6
72,23,11
93,84,7
98,33,5
52,73,5
52,2,6
15,8,6
15,11,10
9,26,3
85,25,5
76,93,7
65,69,7
35,19,11
37,5,4
53,4,9
40,48,5
78,14,9
7,96,9
2,33,5
36,44,9
48,87,6
48,85,9
0,0,5
69,15,9
24,21,3
39,36,7
43,66,7
68,42,9
68,47,6
75,5,7
19,40,7
25,68,5
33,41,8
66,72,3
89,40,8
5,48,10
29,85,4
4,46,8
58,54,7
74,49,8
85,59,6
44,44,7
39,64,9
39,78,9
91,63,4
47,11,7
22,82,4
3,82,3
38,26,7
9,27,8
85,0,3
61,95,6
40,84,6
78,39,3
7,2,6
17,6,4
94,45,8
27,18,8
2,35,5
71,74,10
36,65,8
80,45,6
87,83,5
87,86,7
69,57,7
24,38,7
60,95,7
60,1,9
60,31,3
23,31,8
8,42,11
18,76,7
18,36,5
82,75,1
82,59,7
82,96,7
75,56,9
75,41,6
25,92,6
84,57,7
66,89,6
66,95,7
72,36,6
26,59,6
29,79,10
12,75,6
62,48,10
61,58,10
95,42,7
81,5,1
88,16,5
82,16,8
47,87,4
47,71,3
12,27,3
21,84,7
57,3,6
65,28,6
62,57,8
49,92,12
61,2,7
34,78,3
37,4,6
37,50,8
53,14,5
53,92,6
92,57,6
31,96,8
31,64,7
40,15,10
70,17,6
2,74,5
71,15,11
71,73,7
36,3,10
36,58,8
95,54,12
48,56,11
48,7,9
60,4,9
60,34,8
8,44,8
43,19,12
43,54,11
18,59,6
54,83,9
56,27,7
96,41,5
75,30,10
99,86,10
28,93,7
42,65,5
6,96,10
29,84,5
3,56,7
38,44,6
74,60,2
76,48,8
62,24,14
23,79,9
88,21,8
79,39,5
55,30,11
33,93,8
33,5,6
67,87,7
67,77,5
93,69,5
93,85,6
1,65,6
58,21,3
3,20,6
15,10,3
65,74,6
62,56,10
30,33,2
49,67,12
16,9,3
92,83,6
31,35,5
40,53,7
87,56,11
0,95,8
69,50,3
24,35,5
43,90,6
54,44,6
56,20,8
75,26,5
75,33,5
41,54,4
84,26,2
84,68,5
66,91,5
73,76,6
5,24,15
14,2,12
57,51,6
10,62,2
81,30,10
54,15,5
28,22,9
25,34,5
72,21,7
67,82,5
67,13,5
67,2,5
1,4,8
52,26,3
52,25,4
4,79,7
58,70,5
83,17,11
50,74,5
10,87,5
44,87,9
44,93,7
16,84,4
35,90,9
64,6,9
64,40,4
37,28,9
45,94,5
45,74,8
92,18,7
31,54,8
63,22,13
78,6,4
70,75,4
17,64,7
94,24,11
94,14,7
95,61,6
48,22,8
48,90,8
48,77,8
11,54,8
0,93,6
60,28,11
60,85,6
81,82,5
68,17,9
91,57,6
18,45,9
56,72,6
56,17,9
99,80,7
41,80,3
19,73,7
72,66,8
5,4,10
5,43,7
5,17,10
98,63,5
52,44,4
52,54,9
21,10,7
15,76,5
15,73,5
44,61,6
87,11,11
8,31,6
79,26,8
91,13,8
18,8,8
54,14,8
96,88,8
41,10,2
41,6,7
73,5,6
89,85,7
21,97,7
58,91,6
58,87,6
74,23,8
65,22,8
10,96,9
35,85,8
34,27,5
34,57,8
64,73,7
37,49,2
45,80,4
92,54,9
7,97,8
7,60,6
70,88,4
70,68,6
94,1,7
36,9,9
36,48,8
80,27,8
0,10,5
60,30,10
39,31,7
81,49,10
88,82,7
88,98,8
91,41,9
75,23,9
46,52,5
66,10,6
66,6,8
66,84,8
67,53,8
6,43,8
93,47,5
5,61,8
5,34,11
29,55,5
57,62,5
9,55,8
68,85,6
54,1,9
46,12,4
47,92,4
72,13,6
42,8,6
93,26,9
98,69,4
1,74,1
52,13,2
12,5,2
21,92,2
83,19,11
9,12,6
62,84,10
30,95,4
30,2,7
10,25,1
10,99,5
44,14,8
34,79,10
37,58,8
92,88,4
92,84,9
63,35,9
40,3,9
40,19,10
40,59,7
70,61,6
17,60,10
27,74,6
2,87,7
48,32,7
48,43,7
80,21,1
80,61,4
90,10,5
90,5,6
69,17,9
24,5,4
18,99,6
28,44,5
28,81,7
84,30,7
51,36,6
12,62,2
4,30,10
4,60,8
81,11,10
81,31,8
79,76,4
82,15,10
41,29,7
22,69,7
93,22,8
5,95,5
29,17,6
3,26,5
74,29,5
44,20,8
78,73,1
17,24,12
17,67,8
17,13,8
94,37,10
71,63,9
32,83,6
95,78,6
11,91,5
80,94,5
90,25,6
0,71,7
0,97,9
60,16,5
8,46,7
43,31,3
79,60,1
91,37,8
18,93,7
18,81,5
54,70,6
56,5,5
99,58,9
19,58,9
19,55,9
28,74,6
25,73,3
46,65,4
84,94,2
6,76,8
89,33,5
51,96,7
51,64,8
51,60,3
29,43,8
58,59,4
49,39,10
44,43,10
69,79,9
23,68,9
39,91,3
88,31,5
79,74,1
41,27,7
33,76,6
67,97,9
1,26,9
52,93,6
58,29,7
38,14,5
74,12,6
65,8,5
65,80,6
62,69,9
30,87,6
49,0,5
10,29,6
44,7,5
61,74,5
61,85,9
35,97,8
45,79,11
31,38,8
78,5,3
7,9,7
32,86,5
36,23,10
87,62,7
90,1,6
0,27,7
23,3,10
23,48,9
88,67,4
43,60,9
68,31,8
56,15,10
75,0,5
99,3,11
99,74,9
77,52,8
25,52,6
46,61,4
46,62,4
84,58,8
59,47,6
52,39,7
52,41,5
29,37,9
21,3,7
50,42,5
20,65,6
76,53,3
62,47,7
35,60,4
79,31,4
91,95,8
91,31,4
18,10,3
18,31,8
96,76,2
77,95,5
47,42,8
59,88,8
73,6,3
42,32,7
98,91,7
98,30,8
3,80,7
3,71,8
38,61,6
38,99,3
20,77,4
76,11,11
62,73,8
30,77,5
13,30,4
35,27,9
34,32,6
70,24,12
94,49,10
71,8,8
48,81,1
86,4,9
80,1,8
90,8,8
90,99,7
90,38,9
69,22,4
24,86,6
24,52,6
97,51,4
39,40,6
81,55,1
43,15,9
68,2,4
18,48,5
55,61,8
19,77,7
28,50,8
22,43,6
59,29,8
59,22,7
72,43,4
42,36,10
52,53,5
83,56,12
44,57,8
63,75,8
32,17,5
32,34,6
23,98,10
54,7,11
55,16,9
96,83,8
33,88,8
47,28,8
73,13,4
89,79,10
12,28,9
4,99,10
38,8,5
38,30,8
20,82,6
76,75,5
65,78,5
49,89,12
49,87,9
10,83,7
37,73,6
92,43,9
70,3,5
2,28,8
71,18,9
95,86,6
48,97,10
86,12,6
86,52,7
11,19,8
11,71,6
0,28,8
24,74,4
97,67,8
39,46,7
39,50,5
39,47,7
82,97,11
56,63,8
96,47,2
99,30,10
41,88,8
84,70,1
22,49,4
66,37,7
73,62,1
5,23,9
5,12,9
1,54,8
52,48,7
14,64,9
57,56,8
20,46,7
62,45,9
35,54,9
39,66,4
68,94,6
28,5,8
67,24,10
89,83,10
1,89,7
26,72,1
57,5,6
58,69,6
58,0,5
38,97,8
30,72,6
30,17,8
49,24,10
10,94,5
61,3,5
61,91,6
16,90,5
64,24,11
31,94,7
63,51,8
63,7,11
40,44,7
78,48,6
70,58,8
2,32,3
2,9,8
71,30,11
36,10,7
36,25,8
36,38,9
95,79,9
48,19,12
87,67,8
90,57,9
90,34,2
0,17,5
60,89,6
77,43,6
66,14,5
66,81,8
67,49,7
98,65,4
26,41,6
14,4,13
14,34,13
12,86,6
4,17,8
21,2,7
57,96,9
57,52,8
15,95,5
20,38,5
69,97,6
55,93,9
77,96,8
33,63,7
47,40,6
26,29,9
52,97,9
52,79,7
29,27,6
21,73,7
15,42,6
20,32,5
85,99,6
61,68,7
35,10,6
78,44,2
78,18,1
17,51,8
17,76,8
94,35,2
71,33,8
32,45,6
48,0,6
86,51,9
90,98,8
0,99,5
97,82,3
60,94,8
88,75,8
43,70,8
18,64,7
18,85,6
96,39,3
75,86,9
77,50,4
41,76,6
19,93,6
46,67,6
46,64,5
67,57,7
5,13,7
51,5,7
29,76,8
12,97,9
4,13,9
3,48,7
15,56,9
9,41,9
62,26,11
44,56,8
63,92,9
95,43,9
8,10,6
81,13,8
79,22,5
18,25,4
25,2,2
47,94,5
22,63,6
22,89,7
52,70,2
38,90,7
83,3,10
9,21,7
74,8,6
49,34,12
10,4,6
13,90,7
37,11,8
53,1,2
45,29,9
63,2,9
40,23,8
7,3,6
70,82,3
17,92,8
2,15,8
36,18,8
86,62,6
11,5,5
90,49,10
24,45,8
97,62,6
8,50,9
43,98,9
91,32,9
18,71,5
82,99,7
56,90,8
75,54,10
99,0,9
19,59,7
28,76,9
46,75,2
84,65,6
51,35,2
1,62,7
1,55,5
26,46,1
29,41,7
3,42,3
76,50,7
13,53,4
87,0,6
8,19,13
91,23,10
54,8,9
54,27,6
41,34,8
19,4,7
46,15,8
47,41,4
59,78,5
98,75,2
29,21,5
12,35,6
83,15,10
74,84,9
85,6,5
65,65,7
49,95,9
10,1,8
64,49,7
31,59,6
31,97,6
63,56,4
40,51,6
78,3,8
7,54,7
70,95,4
70,87,5
94,98,4
71,22,12
36,54,10
36,34,7
11,57,7
87,48,4
87,98,3
24,27,9
97,27,7
23,5,8
8,58,5
43,95,7
43,75,7
68,12,3
75,64,8
77,2,8
28,82,7
84,78,2
84,55,7
22,11,10
66,41,7
89,38,8
51,42,6
14,49,14
58,42,6
87,19,10
91,2,6
55,44,6
22,81,8
42,22,8
89,27,5
26,71,6
12,24,10
3,3,7
15,7,9
38,4,7
83,78,7
74,70,10
85,80,6
65,1,9
30,89,8
16,98,7
34,46,6
53,70,8
78,46,3
70,19,9
17,11,8
36,2,4
95,93,5
11,21,5
80,7,8
88,53,9
43,48,7
91,43,9
91,61,7
18,66,6
54,82,6
75,12,5
75,55,8
25,90,3
22,14,7
72,78,9
67,52,9
93,39,10
4,15,10
83,60,10
16,65,8
79,40,5
79,94,5
82,21,6
96,4,6
96,17,8
77,79,6
47,1,6
22,56,8
59,81,8
93,15,12
93,87,9
98,35,5
58,85,3
9,3,5
76,17,6
76,1,5
65,11,10
65,77,6
49,98,10
64,67,8
45,59,8
92,10,6
92,86,2
70,77,4
17,98,6
94,15,11
2,63,4
2,68,7
71,39,9
71,17,11
71,57,10
36,52,8
95,59,9
11,53,5
90,24,12
0,82,7
23,20,11
8,76,7
39,8,4
39,28,11
99,81,8
19,56,4
46,82,1
59,36,9
73,80,4
73,53,7
51,63,4
51,10,6
51,62,6
98,59,6
29,80,4
14,20,12
14,50,9
4,35,9
57,88,5
57,54,10
58,44,6
83,50,9
85,51,7
76,64,4
44,39,8
16,36,6
32,29,8
95,22,9
87,36,7
88,6,8
79,83,5
68,72,5
91,69,8
82,12,5
55,27,4
28,17,9
33,72,7
47,9,2
22,87,5
98,81,9
1,8,7
49,83,9
10,92,7
61,24,13
61,66,2
34,22,9
37,48,8
45,99,5
45,53,8
92,34,10
70,49,8
27,46,7
27,38,9
2,64,5
32,73,4
36,60,10
95,75,8
48,25,5
86,49,9
0,60,5
60,73,8
23,25,9
91,45,6
91,60,8
54,64,6
82,89,6
56,55,5
41,96,9
41,53,7
66,75,7
72,83,8
73,85,7
67,37,9
51,92,6
21,4,3
65,41,9
61,48,5
32,32,6
36,80,5
88,11,5
79,17,5
54,13,4
25,7,8
47,12,6
52,75,6
21,81,9
58,30,7
15,47,3
9,2,7
65,2,5
62,82,5
30,59,7
30,64,5
13,81,7
61,10,4
35,93,5
34,48,9
53,48,6
53,34,7
45,1,9
31,98,6
40,43,9
17,32,10
27,90,9
36,4,2
43,11,10
79,58,7
54,42,9
56,10,4
28,46,6
46,45,7
84,93,1
59,62,2
73,93,7
6,99,6
51,56,8
12,49,7
21,48,8
15,50,7
50,8,7
50,51,7
65,43,5
39,93,5
18,21,6
55,5,8
28,23,11
46,16,1
59,72,7
59,82,5
93,4,9
1,94,5
52,92,7
29,12,6
29,9,5
38,18,6
50,90,8
74,73,5
44,28,10
61,21,6
16,33,6
37,71,7
53,27,6
31,48,4
63,39,7
70,65,6
70,84,7
17,70,8
94,28,3
27,51,7
71,50,11
71,2,5
71,47,8
48,62,6
86,45,9
80,22,10
90,89,9
69,23,8
24,2,8
23,30,8
8,82,8
8,45,8
25,35,6
59,11,9
66,50,5
66,5,6
6,66,6
89,41,8
14,33,12
14,43,11
14,37,14
21,14,8
83,40,9
9,62,5
50,3,9
20,62,4
76,58,8
44,40,5
63,91,9
32,16,4
95,32,9
88,3,9
79,73,6
54,3,9
25,3,7
46,19,7
46,30,7
46,2,5
47,93,4
73,2,5
98,95,2
38,12,5
83,86,12
20,99,4
20,74,5
30,86,6
16,17,7
16,34,7
40,25,5
94,87,9
94,33,7
94,7,8
27,34,11
95,55,4
48,95,7
86,1,6
90,74,7
90,90,6
90,30,10
0,56,6
97,86,5
23,42,10
8,83,7
88,51,8
43,23,9
91,50,7
18,80,5
56,14,6
99,87,10
99,12,8
25,77,6
33,54,11
84,12,5
66,83,4
72,53,8
6,15,12
89,43,6
5,56,10
5,54,14
4,23,8
21,12,8
9,75,5
50,38,7
76,45,7
62,7,11
10,40,7
16,56,7
23,63,6
39,63,5
88,9,8
54,31,8
77,67,8
46,26,6
89,89,8
74,7,9
85,16,5
16,7,9
34,73,4
37,87,4
53,63,6
45,27,7
31,71,6
40,47,4
78,21,6
70,48,5
17,8,8
2,85,2
48,42,6
86,46,9
90,76,6
0,39,6
0,81,9
81,32,6
81,37,9
43,97,9
68,51,7
54,97,10
56,34,9
25,89,3
33,60,7
84,74,2
84,5,2
84,53,4
59,4,6
51,80,6
51,15,10
12,65,5
57,72,4
58,60,7
9,57,7
50,0,5
62,42,6
36,78,9
69,70,4
23,65,9
39,92,7
79,69,7
79,97,7
91,1,7
89,67,9
26,92,6
52,20,9
21,91,3
3,17,6
61,64,8
34,10,3
64,90,6
37,0,6
37,70,7
37,76,8
31,76,3
70,64,7
27,32,9
27,41,8
71,40,9
48,12,6
11,84,3
87,54,12
90,35,7
69,40,7
69,5,5
97,76,8
60,59,8
81,84,9
43,86,7
91,39,9
75,4,9
99,45,11
77,27,8
41,36,7
19,49,7
25,65,6
66,47,6
72,40,6
72,85,6
5,39,5
51,11,7
98,42,1
14,47,9
4,54,11
63,69,9
36,70,8
69,91,4
8,5,7
82,31,6
59,95,6
72,6,7
42,90,7
93,89,7
1,16,6
29,16,7
15,32,7
83,84,9
20,67,6
85,74,3
45,10,8
45,58,9
31,99,6
27,80,5
2,37,9
32,88,5
48,37,10
80,78,8
69,18,7
60,96,7
60,37,7
81,79,8
88,36,11
79,51,6
91,34,9
96,64,5
75,78,6
77,49,9
84,63,4
22,18,5
66,13,4
72,64,7
1,50,4
29,33,7
29,52,8
14,39,11
14,68,11
21,23,10
95,40,7
88,32,8
79,79,6
91,10,7
82,2,6
19,23,5
67,6,4
1,19,9
26,94,4
52,89,5
83,94,9
85,98,5
65,83,4
30,14,9
10,91,5
13,98,6
64,7,11
92,68,8
78,8,4
94,53,7
2,51,6
36,33,5
48,47,9
86,95,4
86,55,5
11,9,5
90,18,6
0,42,7
81,75,6
91,58,10
75,6,7
77,4,4
41,41,5
19,87,9
25,79,7
46,80,3
84,73,3
22,26,6
66,8,4
6,87,7
6,35,4
6,90,6
5,58,7
29,56,9
14,54,10
4,59,8
57,32,7
3,35,7
3,36,9
95,21,8
23,74,5
82,5,7
55,70,10
22,79,6
42,71,9
1,23,8
29,20,11
58,16,5
58,90,2
20,73,6
10,77,7
44,0,2
44,11,7
61,90,8
34,61,8
53,89,5
92,99,6
63,25,9
63,36,10
17,96,8
94,22,8
2,21,2
48,72,5
0,59,3
97,3,7
18,83,3
82,49,8
28,69,6
33,32,7
46,51,8
22,17,5
66,34,8
73,44,6
42,53,4
4,39,8
57,83,5
3,39,6
20,64,7
10,66,5
63,72,10
32,5,8
32,30,8
69,71,6
8,1,9
91,0,6
77,69,9
73,8,3
67,26,4
52,91,3
52,28,9
58,6,7
3,72,6
3,98,2
38,9,9
20,70,6
76,10,7
30,88,8
35,75,6
34,70,7
64,29,8
64,54,11
64,78,8
53,79,8
31,70,6
63,45,11
40,50,8
7,52,7
17,46,8
17,9,9
17,54,12
27,91,6
27,22,10
2,69,8
71,75,10
48,60,6
86,54,12
80,82,8
43,33,8
56,49,7
96,61,4
99,18,10
19,46,6
33,47,8
84,23,8
22,50,7
66,86,7
66,25,7
67,38,8
6,27,8
12,95,6
57,82,5
57,99,7
58,66,4
38,46,5
50,24,13
74,47,8
85,56,9
13,49,9
32,9,7
87,35,6
79,6,7
91,3,10
96,18,6
96,77,5
33,26,8
73,9,7
93,66,9
26,28,7
12,15,9
38,27,7
76,71,8
44,21,8
61,63,3
61,26,4
34,0,7
53,36,8
92,93,7
40,11,8
70,52,7
2,62,6
80,57,6
69,36,7
43,9,8
82,38,8
56,31,9
59,10,2
72,63,7
72,89,7
6,86,6
51,28,10
21,25,8
57,84,6
74,50,3
49,57,9
32,20,5
36,72,8
95,4,6
69,65,5
23,97,6
55,31,7
96,0,5
25,16,6
89,99,8
93,21,6
29,5,7
20,23,8
65,90,6
34,83,7
37,72,7
92,4,7
78,20,5
70,6,7
71,10,5
71,52,9
48,92,7
48,45,8
86,63,7
11,59,6
87,57,10
90,32,7
90,40,5
90,50,10
0,53,2
68,20,9
75,10,3
5,47,8
29,42,10
15,81,1
9,60,5
85,47,6
62,3,11
36,85,6
87,6,4
79,4,8
91,94,6
55,29,9
96,70,6
96,31,7
25,20,7
46,14,8
5,71,9
26,27,7
26,5,5
76,5,8
65,95,7
65,12,4
44,71,9
13,4,3
64,86,9
37,55,6
45,62,5
40,63,7
40,74,7
7,53,4
32,95,3
36,28,10
11,92,7
80,46,7
87,55,6
0,9,9
24,29,8
81,46,7
81,53,6
88,80,7
82,93,6
75,46,6
75,31,5
99,72,11
99,31,11
41,86,7
19,68,7
84,82,3
66,71,6
5,32,8
12,77,6
57,89,7
50,6,7
50,55,7
69,92,8
39,81,7
81,28,8
81,9,10
96,68,8
72,22,3
67,25,7
67,99,5
42,30,7
52,16,5
76,6,8
30,4,5
30,5,7
61,87,8
35,67,5
34,92,7
37,32,8
53,10,5
45,6,3
45,13,7
92,55,1
31,19,10
7,95,6
7,83,7
7,82,5
7,43,7
7,51,6
70,62,6
94,72,7
86,33,7
87,59,9
97,63,5
60,41,9
23,35,5
8,95,8
8,70,7
43,96,8
43,57,10
68,29,7
56,65,6
99,27,7
99,15,12
77,31,6
19,75,8
46,92,6
84,72,3
84,38,4
59,32,8
59,48,7
66,82,6
66,53,1
6,60,6
14,23,14
14,40,11
21,7,7
9,85,8
62,16,8
63,77,10
32,25,6
87,46,5
68,71,6
55,92,6
22,91,7
72,30,10
42,92,1
89,87,5
89,78,7
1,87,8
26,96,9
21,99,4
57,16,2
58,15,7
15,34,9
83,7,12
65,85,7
44,27,6
34,56,11
34,97,11
