edge_1,edge_2,length
13,20,2
42,19,2
9,17,5
2,30,4
8,32,3
18,41,2
36,30,4
17,0,1
11,12,6
10,30,4
31,21,2
26,6,4
3,23,4
37,16,4
16,25,3
16,42,5
8,37,4
43,45,5
45,0,1
14,8,4
23,10,5
31,39,3
3,28,3
39,6,5
0,12,4
42,1,2
28,14,4
4,5,6
37,1,5
28,32,3
16,20,4
8,23,3
20,25,4
26,15,4
21,24,5
10,21,5
43,0,4
10,31,5
30,3,2
34,23,2
42,18,3
47,20,3
22,4,4
40,42,6
46,18,3
31,20,3
27,35,4
41,24,7
2,38,3
44,31,5
13,35,2
8,38,3
16,13,4
45,48,3
14,10,5
0,21,4
10,35,3
40,0,4
41,32,4
15,0,3
26,38,4
20,20,2
8,16,4
5,5,7
14,17,5
3,45,4
33,44,4
13,31,6
26,32,3
38,1,4
46,40,2
34,35,4
18,40,3
7,0,2
20,48,5
21,42,4
32,49,3
35,0,5
33,20,4
7,6,3
48,13,4
45,40,4
4,44,4
25,4,6
20,29,2
25,29,3
7,41,2
21,43,4
23,47,3
29,8,4
10,23,4
47,19,2
27,14,1
24,46,5
4,29,2
45,7,2
42,20,4
16,22,3
33,23,4
29,26,3
49,10,2
36,22,3
47,35,4
34,11,2
16,12,3
30,35,1
24,7,3
42,7,4
34,14,5
2,13,4
22,20,5
27,42,4
22,27,5
19,11,2
29,22,4
32,2,4
32,33,2
41,4,5
31,3,3
22,1,3
30,1,4
0,34,3
42,25,1
24,28,2
22,3,6
28,36,6
2,29,2
2,16,3
34,33,3
43,40,1
25,49,4
10,39,4
27,16,3
36,36,5
11,10,5
43,34,3
39,4,5
33,19,3
5,38,3
0,23,4
45,17,3
16,31,4
9,35,3
5,25,2
39,27,4
41,12,3
26,9,3
9,37,2
4,12,5
38,29,2
46,46,3
20,28,3
13,45,4
10,8,3
6,4,4
47,47,2
28,6,4
49,45,5
48,9,3
30,39,2
39,38,5
34,25,3
26,48,4
35,31,5
2,6,3
35,1,3
18,30,5
25,8,4
36,27,5
11,29,3
25,0,5
